,Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd,Class
454,11,0,0,2,1200,4,125,1095,70.38,126.0,4
455,12,0,0,2,1200,12,129,1259,70.52,29.0,4
456,1,0,1,2,1200,7,128,1092,68.66,6.3,3
457,2,0,1,2,1200,12,117,1300,68.7,11.0,3
458,3,0,1,2,1200,11,128,1148,68.72,7.6,3
459,4,0,1,2,1200,2,127,1097,68.73,2.4,3
460,5,0,1,2,1200,1,113,1071,68.9,13.0,3
461,6,0,1,2,1200,5,127,1134,68.99,56.0,3
462,7,0,1,2,1200,6,125,1200,69.01,7.2,3
463,8,0,1,2,1200,9,131,1222,69.1,16.0,3
464,9,0,1,2,1200,8,116,1261,69.21,65.0,3
465,10,0,1,2,1200,10,114,1201,69.23,16.0,3
466,11,0,1,2,1200,4,118,1257,69.33,30.0,3
467,12,0,1,2,1200,3,122,1116,69.49,60.0,3
468,1,0,0,2,1600,4,122,1221,93.93,9.5,2
469,2,0,0,2,1600,5,125,1079,94.12,7.9,2
470,3,0,0,2,1600,8,121,1051,94.12,3.5,2
471,4,0,0,2,1600,7,119,1022,94.13,27.0,2
472,5,0,0,2,1600,3,123,1067,94.24,4.0,2
473,6,0,0,2,1600,12,122,1114,94.58,36.0,2
474,7,0,0,2,1600,9,118,1023,94.59,8.8,2
475,8,0,0,2,1600,1,114,1200,94.63,5.1,2
476,9,0,0,2,1600,2,122,1201,94.68,14.0,2
477,10,0,0,2,1600,11,125,1174,95.74,95.0,2
478,1,0,1,2,1200,11,120,1035,68.35,4.9,2
479,2,0,1,2,1200,5,129,1075,68.49,7.0,2
480,3,0,1,2,1200,8,118,1128,68.62,80.0,2
481,4,0,1,2,1200,7,124,1238,68.68,4.0,2
482,5,0,1,2,1200,9,116,1292,68.69,42.0,2
483,6,0,1,2,1200,2,119,1139,68.72,4.5,2
484,7,0,1,2,1200,10,119,1162,68.82,59.0,2
485,8,0,1,2,1200,4,129,1091,68.83,8.3,2
486,9,0,1,2,1200,12,125,1248,68.85,32.0,2
487,10,0,1,2,1200,6,117,1134,69.27,109.0,2
488,11,0,1,2,1200,3,131,1248,69.27,7.0,2
489,12,0,1,2,1200,1,116,1137,69.42,23.0,2
490,1,0,0,2,1400,10,124,1057,82.15,13.0,3
491,2,0,0,2,1400,3,115,1032,82.16,7.2,3
492,3,0,0,2,1400,14,129,1142,82.29,5.3,3
493,4,0,0,2,1400,4,114,1150,82.33,3.6,3
494,5,0,0,2,1400,1,118,1168,82.4,10.0,3
495,6,0,0,2,1400,5,119,1242,82.47,10.0,3
496,7,0,0,2,1400,8,120,1172,82.68,11.0,3
497,8,0,0,2,1400,11,127,1047,82.71,22.0,3
498,9,0,0,2,1400,6,119,1066,82.73,19.0,3
499,10,0,0,2,1400,7,132,1002,82.79,21.0,3
500,11,0,0,2,1400,2,111,998,83.01,12.0,3
501,12,0,0,2,1400,13,128,1014,83.02,48.0,3
502,13,0,0,2,1400,12,123,1073,83.24,302.0,3
503,14,0,0,2,1400,9,125,1140,83.62,81.0,3
504,1,0,0,1,1600,9,127,1072,94.89,7.5,4
505,2,0,0,1,1600,7,112,1193,95.09,85.0,4
506,3,0,0,1,1600,1,120,1128,95.1,37.0,4
507,4,0,0,1,1600,8,121,1020,95.29,7.4,4
508,5,0,0,1,1600,3,133,1123,95.37,2.2,4
509,6,0,0,1,1600,11,122,1148,95.37,32.0,4
510,7,0,0,1,1600,4,130,1159,95.39,7.6,4
511,8,0,0,1,1600,5,127,1125,95.52,9.6,4
512,9,0,0,1,1600,2,126,1074,95.58,17.0,4
513,10,0,0,1,1600,6,129,1067,95.98,9.9,4
514,11,0,0,1,1600,10,119,1087,96.03,129.0,4
515,12,0,0,1,1600,12,125,1082,97.06,49.0,4
516,1,0,0,1,1200,4,131,1079,69.28,3.3,4
517,2,0,0,1,1200,2,122,1181,69.63,3.9,4
518,3,0,0,1,1200,12,132,1208,69.66,49.0,4
519,4,0,0,1,1200,11,125,984,69.77,173.0,4
520,5,0,0,1,1200,14,132,1191,69.8,12.0,4
521,6,0,0,1,1200,3,126,1139,69.98,8.7,4
522,7,0,0,1,1200,8,123,1139,70.02,118.0,4
523,8,0,0,1,1200,7,118,1108,70.04,8.1,4
524,9,0,0,1,1200,13,119,1275,70.17,66.0,4
525,10,0,0,1,1200,6,114,1011,70.81,128.0,4
526,11,0,0,1,1200,10,128,1139,70.86,25.0,4
527,12,0,0,1,1200,9,125,1177,71.03,5.1,4
528,13,0,0,1,1200,1,124,1064,71.36,165.0,4
529,14,0,0,1,1200,5,123,1125,71.57,25.0,4
530,1,0,0,1,1800,1,124,1174,106.59,1.3,2
531,2,0,0,1,1800,2,116,1142,106.97,64.0,2
532,3,0,0,1,1800,3,110,1093,107.31,32.0,2
533,4,0,0,1,1800,4,125,1074,107.63,5.2,2
534,5,0,0,1,1800,8,133,1052,107.63,23.0,2
535,6,0,0,1,1800,7,132,1180,108.16,26.0,2
536,7,0,0,1,1800,6,113,1078,108.19,14.0,2
537,8,0,0,1,1800,5,124,1217,108.38,49.0,2
538,9,0,0,1,1800,9,110,1144,108.73,102.0,2
539,10,0,0,1,1800,10,119,1055,108.95,17.0,2
540,1,0,0,1,1400,6,133,1159,82.39,5.0,4
541,2,0,0,1,1400,12,120,1197,82.44,9.9,4
542,3,0,0,1,1400,11,127,1193,82.5,10.0,4
543,4,0,0,1,1400,7,124,1171,82.53,6.1,4
544,5,0,0,1,1400,8,129,998,82.69,5.0,4
545,6,0,0,1,1400,14,124,1105,82.69,34.0,4
546,7,0,0,1,1400,9,129,1181,82.7,59.0,4
547,8,0,0,1,1400,3,120,1071,82.72,132.0,4
548,9,0,0,1,1400,2,121,1159,82.87,24.0,4
549,10,0,0,1,1400,1,124,1080,82.9,14.0,4
550,11,0,0,1,1400,10,130,1030,83.05,12.0,4
551,12,0,0,1,1400,5,129,1120,83.34,10.0,4
552,13,0,0,1,1400,4,116,1047,83.39,51.0,4
553,14,0,0,1,1400,13,119,1168,83.48,12.0,4
554,1,0,0,1,1600,13,123,1083,94.48,3.4,3
555,2,0,0,1,1600,2,118,1172,94.58,7.3,3
556,3,0,0,1,1600,3,127,1165,94.61,45.0,3
557,4,0,0,1,1600,4,121,1038,94.9,18.0,3
558,5,0,0,1,1600,12,128,1113,94.9,18.0,3
559,6,0,0,1,1600,8,127,1062,94.94,16.0,3
560,7,0,0,1,1600,9,124,1112,94.95,19.0,3
561,8,0,0,1,1600,6,129,1179,95.0,3.2,3
562,9,0,0,1,1600,11,128,1148,95.14,11.0,3
563,10,0,0,1,1600,1,125,1030,95.16,9.6,3
564,11,0,0,1,1600,14,125,1135,95.27,43.0,3
565,12,0,0,1,1600,10,118,1016,95.74,306.0,3
566,13,0,0,1,1600,5,126,1160,95.89,165.0,3
567,14,0,0,1,1600,7,115,1119,96.2,248.0,3
568,1,0,0,1,1200,7,122,1175,68.23,4.3,3
569,2,0,0,1,1200,1,128,1162,68.41,13.0,3
570,3,0,0,1,1200,3,133,1128,68.44,7.7,3
571,4,0,0,1,1200,9,118,1097,68.61,13.0,3
572,5,0,0,1,1200,6,128,1114,68.62,20.0,3
573,6,0,0,1,1200,4,114,1169,68.65,86.0,3
574,7,0,0,1,1200,2,113,1205,68.87,30.0,3
575,8,0,0,1,1200,5,114,1169,68.87,47.0,3
576,9,0,0,1,1200,10,124,1316,68.93,9.5,3
577,10,0,0,1,1200,8,133,1080,69.02,2.0,3
578,1,0,0,1,1600,6,133,1140,93.07,2.1,3
579,2,0,0,1,1600,7,117,1093,93.15,7.4,3
580,3,0,0,1,1600,5,119,1082,93.44,211.0,3
581,4,0,0,1,1600,4,128,1191,93.58,5.2,3
582,5,0,0,1,1600,8,126,1082,93.61,37.0,3
583,6,0,0,1,1600,1,113,1142,93.82,12.0,3
584,7,0,0,1,1600,10,127,1058,93.89,67.0,3
585,8,0,0,1,1600,9,127,1071,93.9,73.0,3
586,9,0,0,1,1600,11,124,1147,93.91,21.0,3
587,10,0,0,1,1600,13,113,1083,93.98,6.9,3
588,11,0,0,1,1600,14,113,1070,94.09,17.0,3
589,12,0,0,1,1600,3,113,1045,94.12,304.0,3
590,13,0,0,1,1600,2,124,1165,94.15,145.0,3
591,14,0,0,1,1600,12,128,1250,94.42,50.0,3
592,1,0,0,1,1200,6,114,1092,69.2,5.1,3
593,2,0,0,1,1200,2,122,1153,69.38,8.7,3
594,3,0,0,1,1200,1,128,1170,69.41,3.9,3
595,4,0,0,1,1200,10,108,1170,69.72,13.0,3
596,5,0,0,1,1200,9,132,1100,69.73,7.2,3
597,6,0,0,1,1200,12,124,1133,69.74,18.0,3
598,7,0,0,1,1200,8,111,1052,69.96,193.0,3
599,8,0,0,1,1200,13,112,1106,69.97,16.0,3
600,9,0,0,1,1200,14,127,1072,70.01,10.0,3
601,9,0,0,1,1200,5,127,1206,70.01,13.0,3
602,11,0,0,1,1200,11,133,1164,70.08,9.4,3
603,12,0,0,1,1200,3,125,1190,70.4,38.0,3
604,13,0,0,1,1200,7,125,1060,70.45,252.0,3
605,14,0,0,1,1200,4,112,1273,70.48,175.0,3
606,1,0,0,1,1400,3,125,1042,81.66,6.1,2
607,2,0,0,1,1400,10,122,1288,81.74,9.2,2
608,3,0,0,1,1400,5,133,1109,81.78,2.8,2
609,4,0,0,1,1400,13,116,1202,81.8,44.0,2
610,5,0,0,1,1400,7,120,1144,81.82,6.5,2
611,6,0,0,1,1400,12,123,1114,81.91,10.0,2
612,7,0,0,1,1400,9,126,1139,82.12,17.0,2
613,8,0,0,1,1400,8,128,1189,82.41,11.0,2
614,9,0,0,1,1400,2,117,1114,82.46,10.0,2
615,10,0,0,1,1400,11,118,1133,82.6,181.0,2
616,11,0,0,1,1400,4,113,1210,83.03,281.0,2
617,12,0,0,1,1400,1,128,1069,83.06,15.0,2
618,13,0,0,1,1400,6,113,1078,83.58,196.0,2
619,1,0,1,2,1650,3,132,1079,97.88,4.5,2
620,2,0,1,2,1650,2,119,1087,98.39,4.2,2
621,3,0,1,2,1650,6,120,1252,98.5,7.5,2
622,4,0,1,2,1650,1,121,1287,99.0,5.4,2
623,5,0,1,2,1650,5,122,1284,99.16,4.5,2
624,6,0,1,2,1650,4,123,1172,99.67,13.0,2
625,7,0,1,2,1650,8,119,1283,101.11,23.0,2
626,8,0,1,2,1650,9,117,1012,101.26,31.0,2
627,9,0,1,2,1650,7,116,1232,102.27,14.0,2
628,1,0,1,2,1200,9,114,1103,69.37,3.3,4
629,2,0,1,2,1200,1,116,1185,69.43,7.6,4
630,3,0,1,2,1200,6,132,1146,69.45,4.6,4
631,4,0,1,2,1200,12,119,1084,69.46,47.0,4
632,5,0,1,2,1200,5,117,1241,69.68,6.9,4
633,6,0,1,2,1200,11,131,1063,69.77,6.8,4
634,7,0,1,2,1200,10,126,1101,69.81,51.0,4
635,8,0,1,2,1200,3,131,1121,69.97,70.0,4
636,9,0,1,2,1200,4,119,1216,70.16,12.0,4
637,10,0,1,2,1200,8,130,1051,70.47,14.0,4
638,11,0,1,2,1200,7,126,1109,70.77,18.0,4
639,12,0,1,2,1200,2,125,1310,71.09,78.0,4
640,1,0,1,2,1800,6,117,1149,108.66,12.0,4
641,2,0,1,2,1800,4,129,1110,108.75,14.0,4
642,3,0,1,2,1800,1,114,1044,108.92,11.0,4
643,4,0,1,2,1800,8,128,1107,109.11,4.2,4
644,5,0,1,2,1800,12,119,1128,109.44,35.0,4
645,6,0,1,2,1800,2,116,970,109.62,18.0,4
646,7,0,1,2,1800,5,114,1097,109.91,8.5,4
647,8,0,1,2,1800,11,123,1066,110.02,10.0,4
648,9,0,1,2,1800,3,121,1084,110.08,12.0,4
649,10,0,1,2,1800,10,126,1145,110.39,5.7,4
650,11,0,1,2,1800,9,123,1055,110.7,8.8,4
651,12,0,1,2,1800,7,126,1017,112.08,13.0,4
652,1,0,1,2,1200,7,127,1146,68.71,43.0,3
653,2,0,1,2,1200,10,128,1089,68.9,8.6,3
654,3,0,1,2,1200,2,116,1200,68.97,8.3,3
655,4,0,1,2,1200,6,123,1086,69.0,4.1,3
656,5,0,1,2,1200,11,131,1171,69.06,8.5,3
657,6,0,1,2,1200,5,132,1152,69.33,20.0,3
658,7,0,1,2,1200,12,132,1037,69.35,11.0,3
659,8,0,1,2,1200,1,111,1087,69.41,13.0,3
660,9,0,1,2,1200,9,124,1150,69.49,5.6,3
661,10,0,1,2,1200,4,127,1147,69.52,21.0,3
662,11,0,1,2,1200,8,113,1261,69.58,100.0,3
663,12,0,1,2,1200,3,131,1126,70.05,6.7,3
664,1,0,0,2,1600,5,131,1126,95.7,6.0,4
665,2,0,0,2,1600,9,121,1143,95.72,18.0,4
666,3,0,0,2,1600,13,128,1123,95.88,4.9,4
667,4,0,0,2,1600,10,122,1266,95.94,39.0,4
668,5,0,0,2,1600,8,123,1114,96.23,19.0,4
669,6,0,0,2,1600,12,125,1209,96.24,5.7,4
670,7,0,0,2,1600,1,126,1186,96.26,11.0,4
671,8,0,0,2,1600,3,131,1107,96.34,23.0,4
672,9,0,0,2,1600,7,122,1107,96.36,6.1,4
673,10,0,0,2,1600,4,122,1195,96.58,4.6,4
674,11,0,0,2,1600,2,128,1174,96.69,53.0,4
675,12,0,0,2,1600,6,114,1218,96.71,107.0,4
676,13,0,0,2,1600,11,133,1000,96.8,210.0,4
677,1,0,0,2,1400,4,122,1230,82.96,5.4,4
678,2,0,0,2,1400,9,128,1091,83.05,3.0,4
679,3,0,0,2,1400,3,127,1205,83.1,4.8,4
680,4,0,0,2,1400,12,120,1071,83.12,50.0,4
681,5,0,0,2,1400,7,126,1165,83.25,39.0,4
682,6,0,0,2,1400,11,125,1139,83.36,16.0,4
683,7,0,0,2,1400,8,121,1113,83.37,6.5,4
684,8,0,0,2,1400,1,127,1089,83.51,38.0,4
685,9,0,0,2,1400,13,120,1097,83.52,193.0,4
686,10,0,0,2,1400,6,131,1063,83.62,90.0,4
687,11,0,0,2,1400,10,133,1113,83.66,13.0,4
688,12,0,0,2,1400,14,116,1038,83.7,25.0,4
689,13,0,0,2,1400,2,129,1205,84.1,30.0,4
690,14,0,0,2,1400,5,131,1090,84.58,22.0,4
691,1,0,0,2,1000,12,118,1181,56.64,2.9,3
692,2,0,0,2,1000,4,130,1191,57.05,7.4,3
693,3,0,0,2,1000,11,126,1156,57.11,4.6,3
694,4,0,0,2,1000,5,123,1170,57.42,299.0,3
695,5,0,0,2,1000,9,132,1188,57.49,14.0,3
696,6,0,0,2,1000,1,128,1126,57.5,10.0,3
697,7,0,0,2,1000,8,118,1177,57.59,53.0,3
698,8,0,0,2,1000,10,111,1047,57.64,22.0,3
699,9,0,0,2,1000,3,115,1174,57.69,41.0,3
700,10,0,0,2,1000,2,127,1054,58.06,32.0,3
701,11,0,0,2,1000,13,114,1087,58.1,338.0,3
702,12,0,0,2,1000,7,133,1085,58.54,4.8,3
703,13,0,0,2,1000,6,122,1043,59.0,31.0,3
704,1,0,0,2,1800,2,120,1028,108.03,17.0,3
705,2,0,0,2,1800,1,125,1087,108.13,3.5,3
706,3,0,0,2,1800,8,127,1067,108.49,17.0,3
707,4,0,0,2,1800,9,128,1183,108.65,4.6,3
708,5,0,0,2,1800,11,127,1229,108.68,59.0,3
709,6,0,0,2,1800,13,111,1169,108.7,12.0,3
710,7,0,0,2,1800,7,122,1044,108.74,18.0,3
711,8,0,0,2,1800,3,122,1142,108.83,11.0,3
712,9,0,0,2,1800,6,129,1198,109.05,6.1,3
713,10,0,0,2,1800,5,128,1070,109.18,23.0,3
714,11,0,0,2,1800,10,124,988,109.29,18.0,3
715,12,0,0,2,1800,4,126,1133,109.51,10.0,3
716,13,0,0,2,1800,12,121,1078,114.2,284.0,3
717,1,0,0,2,1400,8,131,1111,81.96,25.0,2
718,2,0,0,2,1400,11,120,1164,82.01,8.1,2
719,3,0,0,2,1400,2,126,1136,82.04,1.5,2
720,4,0,0,2,1400,13,133,1117,82.65,75.0,2
721,5,0,0,2,1400,14,127,1134,82.71,33.0,2
722,6,0,0,2,1400,5,131,1099,82.73,64.0,2
723,7,0,0,2,1400,6,125,1001,82.77,24.0,2
724,8,0,0,2,1400,10,128,1212,83.1,19.0,2
725,9,0,0,2,1400,1,126,1200,83.15,7.6,2
726,10,0,0,2,1400,7,126,1124,83.25,46.0,2
727,11,0,0,2,1400,9,130,1181,83.36,12.0,2
728,12,0,0,2,1400,12,116,1133,83.57,183.0,2
729,13,0,0,2,1400,4,131,1143,83.99,53.0,2
730,14,0,0,2,1400,3,122,1132,84.7,159.0,2
731,1,0,0,2,1200,2,115,1056,69.39,5.2,3
732,2,0,0,2,1200,13,127,1180,69.4,32.0,3
733,3,0,0,2,1200,5,128,1183,69.41,179.0,3
734,4,0,0,2,1200,4,120,1022,69.52,27.0,3
735,5,0,0,2,1200,1,121,1147,69.6,18.0,3
736,6,0,0,2,1200,8,126,1095,69.66,7.9,3
737,7,0,0,2,1200,12,130,1117,69.73,35.0,3
738,8,0,0,2,1200,3,124,1133,69.81,5.6,3
739,9,0,0,2,1200,14,122,1090,69.87,5.4,3
740,10,0,0,2,1200,10,131,1133,69.87,249.0,3
741,11,0,0,2,1200,6,129,1210,70.25,329.0,3
742,12,0,0,2,1200,11,126,1249,70.35,3.3,3
743,13,0,0,2,1200,9,121,1182,70.36,14.0,3
744,1,0,0,2,1400,7,131,1194,82.27,3.5,4
745,2,0,0,2,1400,6,129,990,82.34,7.2,4
746,3,0,0,2,1400,2,130,1047,82.47,39.0,4
747,4,0,0,2,1400,3,129,1192,82.51,4.1,4
748,5,0,0,2,1400,1,127,1134,82.67,14.0,4
749,6,0,0,2,1400,5,132,1010,82.67,29.0,4
750,7,0,0,2,1400,9,126,1092,82.71,42.0,4
751,8,0,0,2,1400,14,127,1141,82.85,20.0,4
752,9,0,0,2,1400,10,112,1279,82.93,6.4,4
753,10,0,0,2,1400,8,121,1091,82.95,14.0,4
754,11,0,0,2,1400,11,118,1041,83.44,224.0,4
755,12,0,0,2,1400,13,119,1138,84.13,97.0,4
756,13,0,0,2,1400,12,126,1165,84.24,115.0,4
757,14,0,0,2,1400,4,127,1082,84.46,10.0,4
758,1,0,0,2,1800,7,127,1147,108.83,4.8,4
759,2,0,0,2,1800,3,124,1146,108.85,3.9,4
760,3,0,0,2,1800,6,131,1148,108.95,11.0,4
761,4,0,0,2,1800,10,128,1101,108.96,10.0,4
762,5,0,0,2,1800,11,133,1110,108.98,32.0,4
763,6,0,0,2,1800,4,131,1108,109.11,8.0,4
764,7,0,0,2,1800,12,115,1191,109.23,11.0,4
765,8,0,0,2,1800,2,116,1052,109.31,22.0,4
766,9,0,0,2,1800,5,133,1107,109.34,17.0,4
767,10,0,0,2,1800,9,118,1095,109.42,21.0,4
768,11,0,0,2,1800,1,120,1140,109.44,25.0,4
769,12,0,0,2,1800,8,119,1086,109.72,32.0,4
770,13,0,0,2,1800,14,119,1095,109.75,13.0,4
771,14,0,0,2,1800,13,128,1041,111.09,34.0,4
772,1,0,0,2,1400,12,126,1194,81.65,5.7,3
773,2,0,0,2,1400,13,120,1175,81.92,8.8,3
774,3,0,0,2,1400,7,118,1038,82.12,6.6,3
775,4,0,0,2,1400,10,116,1184,82.25,11.0,3
776,5,0,0,2,1400,9,129,1082,82.41,4.4,3
777,6,0,0,2,1400,8,122,1100,82.51,4.8,3
778,7,0,0,2,1400,6,126,1060,82.69,300.0,3
779,8,0,0,2,1400,11,118,1174,82.92,50.0,3
780,9,0,0,2,1400,14,130,1035,82.98,9.4,3
781,10,0,0,2,1400,5,124,1124,83.04,18.0,3
782,11,0,0,2,1400,4,130,1130,83.17,340.0,3
783,12,0,0,2,1400,3,119,1145,83.29,35.0,3
784,13,0,0,2,1400,1,120,1139,83.42,45.0,3
785,14,0,0,2,1400,2,132,1043,83.66,62.0,3
786,1,0,0,2,1400,8,126,1154,81.11,5.7,1
787,2,0,0,2,1400,14,118,1315,81.17,10.0,1
788,3,0,0,2,1400,10,126,1067,81.18,2.5,1
789,4,0,0,2,1400,11,125,1198,81.34,11.0,1
790,5,0,0,2,1400,2,126,1098,81.49,27.0,1
791,6,0,0,2,1400,5,126,1123,81.54,6.7,1
792,7,0,0,2,1400,6,127,1155,81.55,28.0,1
793,8,0,0,2,1400,4,133,1187,81.89,40.0,1
794,9,0,0,2,1400,1,131,1059,81.91,18.0,1
795,10,0,0,2,1400,13,126,1002,81.91,11.0,1
796,11,0,0,2,1400,3,120,998,82.0,68.0,1
797,12,0,0,2,1400,7,122,1158,82.06,43.0,1
798,13,0,0,2,1400,9,115,1062,82.52,46.0,1
799,14,0,0,2,1400,12,126,1156,83.47,171.0,1
800,1,0,1,2,1200,12,115,1087,69.11,8.6,3
801,2,0,1,2,1200,2,127,1219,69.18,9.6,3
802,3,0,1,2,1200,6,131,1157,69.26,8.5,3
803,4,0,1,2,1200,8,116,1203,69.38,6.1,3
804,5,0,1,2,1200,9,124,1152,69.44,10.0,3
805,6,0,1,2,1200,10,132,1197,69.57,46.0,3
806,7,0,1,2,1200,1,125,1146,69.64,22.0,3
807,8,0,1,2,1200,7,122,1064,70.13,27.0,3
808,9,0,1,2,1200,4,117,1261,70.14,104.0,3
809,10,0,1,2,1200,3,130,1147,70.24,23.0,3
810,11,0,1,2,1200,5,122,1015,70.28,2.5,3
811,12,0,1,2,1200,11,124,1316,70.47,15.0,3
812,1,0,0,2,1600,13,118,1155,95.35,44.0,3
813,2,0,0,2,1600,4,118,1142,95.43,14.0,3
814,3,0,0,2,1600,6,126,1155,95.51,7.4,3
815,4,0,0,2,1600,1,119,1172,95.51,3.1,3
816,5,0,0,2,1600,2,118,1021,95.83,7.4,3
817,6,0,0,2,1600,12,124,1094,95.93,43.0,3
818,7,0,0,2,1600,7,133,987,95.95,6.4,3
819,8,0,0,2,1600,8,127,1048,95.96,8.6,3
820,9,0,0,2,1600,10,115,1013,96.17,179.0,3
821,10,0,0,2,1600,11,124,1115,96.32,10.0,3
822,11,0,0,2,1600,9,132,1087,96.45,41.0,3
823,12,0,0,2,1600,3,133,1139,96.52,18.0,3
824,13,0,0,2,1600,5,119,1141,96.56,254.0,3
825,14,0,0,2,1600,14,128,1078,96.57,18.0,3
826,1,0,1,2,1650,4,132,1137,98.71,13.0,4
827,2,0,1,2,1650,1,117,1189,98.8,4.4,4
828,3,0,1,2,1650,7,133,1198,98.84,10.0,4
829,4,0,1,2,1650,11,119,1089,98.98,23.0,4
830,5,0,1,2,1650,12,123,1153,99.24,19.0,4
831,6,0,1,2,1650,5,124,1059,99.29,6.2,4
832,7,0,1,2,1650,14,120,1202,99.51,12.0,4
833,8,0,1,2,1650,9,123,1168,99.95,6.8,4
834,9,0,1,2,1650,2,119,1195,100.08,7.6,4
835,10,0,1,2,1650,3,132,1041,100.17,11.0,4
836,11,0,1,2,1650,13,113,1148,100.33,33.0,4
837,12,0,1,2,1650,6,125,1136,100.55,22.0,4
838,13,0,1,2,1650,8,124,1071,100.71,46.0,4
839,14,0,1,2,1650,10,125,1122,101.09,41.0,4
840,1,0,1,2,1650,11,129,1108,99.03,3.4,3
841,2,0,1,2,1650,3,121,1010,99.1,11.0,3
842,3,0,1,2,1650,4,131,1191,99.47,7.7,3
843,4,0,1,2,1650,1,121,1084,99.58,3.4,3
844,5,0,1,2,1650,6,123,1034,99.66,15.0,3
845,6,0,1,2,1650,5,119,1078,99.8,7.8,3
846,7,0,1,2,1650,10,121,1083,99.8,7.4,3
847,8,0,1,2,1650,7,132,1116,100.02,19.0,3
848,9,0,1,2,1650,8,114,1075,100.13,79.0,3
849,10,0,1,2,1650,2,125,1141,101.56,66.0,3
850,11,0,1,2,1650,9,126,1042,101.97,152.0,3
851,1,0,0,2,1800,12,122,1063,107.43,3.7,2
852,2,0,0,2,1800,2,127,1219,107.47,4.2,2
853,3,0,0,2,1800,11,119,1037,107.66,42.0,2
854,4,0,0,2,1800,9,133,1070,107.81,3.4,2
855,5,0,0,2,1800,3,121,979,108.17,24.0,2
856,6,0,0,2,1800,5,125,1011,108.17,10.0,2
857,7,0,0,2,1800,6,119,1114,108.3,111.0,2
858,8,0,0,2,1800,4,125,1154,108.36,15.0,2
859,9,0,0,2,1800,8,118,1091,108.48,8.7,2
860,10,0,0,2,1800,1,120,1174,108.8,124.0,2
861,11,0,0,2,1800,7,121,1150,108.83,20.0,2
862,12,0,0,2,1800,10,116,1134,110.6,131.0,2
863,1,0,0,2,1600,8,128,1145,92.64,1.5,2
864,2,0,0,2,1600,4,123,1146,93.13,14.0,2
865,3,0,0,2,1600,3,123,1148,93.14,10.0,2
866,4,0,0,2,1600,1,123,1088,93.56,4.6,2
867,5,0,0,2,1600,2,128,1060,93.71,40.0,2
868,6,0,0,2,1600,6,123,1326,93.83,15.0,2
869,7,0,0,2,1600,5,123,1152,95.25,25.0,2
870,8,0,0,2,1600,7,123,1015,95.37,26.0,2
871,1,0,0,2,2000,8,123,1082,119.3,13.0,2
872,2,0,0,2,2000,2,123,1070,119.46,4.2,2
873,3,0,0,2,2000,1,123,1055,119.82,6.3,2
874,4,0,0,2,2000,9,123,1016,120.02,32.0,2
875,5,0,0,2,2000,3,123,1080,120.63,203.0,2
876,6,0,0,2,2000,7,123,1167,120.7,3.3,2
877,7,0,0,2,2000,4,123,1170,121.77,78.0,2
878,8,0,0,2,2000,5,128,1182,122.18,4.6,2
879,9,0,0,2,2000,6,128,1250,122.95,5.5,2
880,1,0,0,2,1200,8,123,1186,68.59,2.4,2
881,2,0,0,2,1200,5,128,1116,68.67,4.8,2
882,3,0,0,2,1200,3,123,1117,68.83,6.4,2
883,4,0,0,2,1200,4,123,1128,68.92,50.0,2
884,5,0,0,2,1200,7,123,1159,68.95,16.0,2
885,6,0,0,2,1200,2,123,1095,69.2,27.0,2
886,7,0,0,2,1200,1,128,1063,69.21,4.6,2
887,8,0,0,2,1200,6,123,1119,69.24,93.0,2
888,9,0,0,2,1200,9,128,1146,69.26,10.0,2
889,1,0,0,2,1200,4,116,1116,69.34,3.7,2
890,2,0,0,2,1200,1,126,1115,69.35,9.0,2
891,3,0,0,2,1200,9,116,1189,69.48,17.0,2
892,4,0,0,2,1200,6,133,1270,69.52,8.9,2
893,5,0,0,2,1200,3,129,1000,69.61,15.0,2
894,6,0,0,2,1200,12,116,1168,69.81,28.0,2
895,7,0,0,2,1200,2,118,1160,69.82,23.0,2
896,8,0,0,2,1200,5,117,1216,69.92,91.0,2
897,9,0,0,2,1200,13,114,1116,69.94,5.2,2
898,10,0,0,2,1200,11,120,1135,70.08,26.0,2
899,11,0,0,2,1200,10,111,1128,70.11,19.0,2
900,12,0,0,2,1200,8,115,1157,71.63,34.0,2
901,13,0,0,2,1200,7,124,1253,71.95,11.0,2
902,14,0,0,2,1200,14,119,1150,72.2,8.5,2
903,1,0,0,2,1400,10,119,1162,81.63,2.6,3
904,2,0,0,2,1400,1,127,1058,81.99,6.8,3
905,3,0,0,2,1400,5,117,1184,82.06,8.2,3
906,4,0,0,2,1400,11,115,1098,82.11,16.0,3
907,5,0,0,2,1400,12,127,1200,82.22,90.0,3
908,6,0,0,2,1400,3,113,1134,82.3,56.0,3
909,7,0,0,2,1400,6,124,1143,82.31,27.0,3
910,8,0,0,2,1400,13,112,1092,82.37,22.0,3
911,9,0,0,2,1400,2,130,1142,82.37,40.0,3
912,10,0,0,2,1400,4,133,1063,82.38,18.0,3
913,11,0,0,2,1400,9,125,1174,82.46,87.0,3
914,12,0,0,2,1400,7,127,998,82.53,11.0,3
915,13,0,0,2,1400,8,132,1135,82.96,6.8,3
916,14,0,0,2,1400,14,132,1150,82.99,15.0,3
917,1,0,0,2,1400,3,130,1260,82.91,3.4,5
918,2,0,0,2,1400,1,129,1153,83.12,4.7,5
