Pla,Horse No,Horse,Jockey,Trainer,Act Wt,Declare Horse Wt,Draw,LBW,RunningPos,Finish Time,Win Odds,RaceID,Class,Loc,Length,Going,Track
10,8,LAMAROSA(V093),M Harley,P O'Sullivan,127,1251,6,7-1/4,11 11 10 ,0:58.60,31,19-20-716,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
11,7,CASIMIRO(C149),T H So,C H Yip,125,1100,5,7-3/4,10 10 11 ,0:58.66,86,19-20-716,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"
-1,5,BEST SMILE(B359),R Bayliss,W Y So,130,---,---,---,---,---,---,19-20-716,Class 4,HV,1000M,GOOD,"T-1F - ""A"" Course"

1,5,RELIABLE TEAM(C345),Z Purton,F C Lor,126,1133,11,-,1 1 1 ,1:10.84,4.4,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,2,HERO TIME(B010),N Callan,R Gibson,132,1116,7,1/2,4 3 2 ,1:10.93,12,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,1,ORIENTAL ELITE(A282),A Domeyer,P O'Sullivan,133,1138,5,1-3/4,6 6 3 ,1:11.10,14,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,12,COMPASSION STAR(A121),M L Yeung,K L Man,114,1082,8,2,3 2 4 ,1:11.17,33,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,4,PACKING ROCKSTAR(C276),K Teetan,P F Yiu,126,1225,2,2-1/2,5 5 5 ,1:11.26,2.4,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,7,CALLING THE SHOTS(B239),C Y Ho,A S Cruz,124,981,4,4-1/4,7 7 6 ,1:11.50,6.5,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,10,HIGH REV(C007),T H So,D J Hall,117,1165,12,4-1/2,12 12 7 ,1:11.54,11,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,9,WINNERS BROTHER(C220),M Chadwick,K H Ting,121,1040,6,5,9 8 8 ,1:11.63,206,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
9,3,GOOD FOR YOU(T265),J Moreira,Y S Tsui,129,1026,10,5,11 10 9 ,1:11.64,11,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
10,6,THE SHOW(T256),M F Poon,C H Yip,123,1102,9,6,10 11 10 ,1:11.82,27,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
11,11,CHARITYDREAM(B334),H N Wong,W Y So,114,1085,3,13-3/4,2 4 11 ,1:13.05,192,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
12,8,BLISSFUL EIGHT(C018),K C Leung,J Moore,121,1188,1,15-1/2,8 9 12 ,1:13.34,87,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
-1,,DR RESPECT(C129),J Moreira,J Size,124,---,---,---,---,---,---,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"
-1,,SUPER LUCKY(A251),C Schofield,C Fownes,132,---,---,---,---,---,---,19-20-717,Class 4,HV,1200M,GOOD,"T-1F - ""A"" Course"

1,6,SMART PATCH(B398),C Schofield,P O'Sullivan,128,1219,9,-,11 10 7 1 ,1:40.75,21,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,10,FLAME LILY(B050),U Rispoli,F C Lor,120,1198,10,1/2,1 1 1 2 ,1:40.84,9.2,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,1,HAPPY WARRIOR(A313),Z Purton,J Moore,133,1090,11,1-3/4,3 2 2 3 ,1:41.02,5.4,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,3,CHARITY WINGS(B003),M F Poon,C S Shum,128,1097,4,2-1/4,5 5 6 4 ,1:41.12,13,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,8,DREAM WARRIORS(C280),C Y Ho,A S Cruz,122,1117,2,2-3/4,7 6 5 5 ,1:41.19,11,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,4,ENJOY LI-1(A125),K C Leung,Y S Tsui,128,1104,7,2-3/4,2 3 4 6 ,1:41.20,6.6,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,7,FAITHFUL TRINITY(A247),N Callan,R Gibson,127,1066,1,3-1/4,8 8 8 7 ,1:41.25,9.7,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,9,THIS ONE'S FOR YOU(B428),M L Yeung,K W Lui,120,1163,5,3-1/2,4 4 3 8 ,1:41.32,35,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,11,RIGHTEOUS MATE(A419),A Domeyer,A T Millard,119,1180,6,4,10 11 11 9 ,1:41.40,4.1,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,5,REMARKABLE(A222),J Moreira,J Size,128,1122,3,4-1/4,12 12 12 10 ,1:41.43,7.7,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,2,ELECTRIC LIGHTNING(A189),K Teetan,D E Ferraris,132,1049,12,8,9 9 9 11 ,1:42.04,20,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,12,KING MORTAR(A097),T H So,L Ho,112,1115,8,22-3/4,6 7 10 12 ,1:44.40,124,19-20-718,Class 4,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,1,BIGWOOD(B100),C Y Ho,C Fownes,133,1107,1,-,6 8 10 1 ,1:40.63,5.6,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
2,11,ALL YOU KNOW(A320),G van Niekerk,R Gibson,115,1071,4,1,5 5 7 2 ,1:40.79,9.1,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
3,12,MAGNETISM(V114),M Chadwick,D E Ferraris,115,1139,6,2-1/4,12 12 11 3 ,1:40.98,34,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
4,5,RICKFIELD(V046),A Domeyer,A T Millard,126,1087,3,2-1/4,7 7 4 4 ,1:41.00,20,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
5,4,CORDYCEPS(B070),K C Leung,K W Lui,126,1147,2,2-3/4,4 6 9 5 ,1:41.06,2.9,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
6,2,STIMULATION(B351),K Teetan,A S Cruz,132,988,8,3-1/4,3 1 1 6 ,1:41.13,35,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
7,3,BEAUTY ICON(C057),Z Purton,P O'Sullivan,131,1080,12,4-3/4,11 10 8 7 ,1:41.39,11,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
8,8,RIGHT HONO-1ABLE(A164),M L Yeung,R Gibson,116,1019,5,5-1/4,9 11 12 8 ,1:41.47,78,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
9,6,HEAVENLY THOUGHT(C163),M F Poon,F C Lor,122,1044,9,5-1/2,10 9 6 9 ,1:41.50,51,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
10,9,PER-1CT PAIR(C027),J Moreira,W Y So,118,1083,7,6,1 3 5 10 ,1:41.57,3.3,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
11,7,JOLLY HONO-1(C080),U Rispoli,Y S Tsui,123,1028,11,6-1/2,2 2 3 11 ,1:41.66,17,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
12,10,HAPPY WIN WIN(C125),T H So,C H Yip,115,1009,10,10-3/4,8 4 2 12 ,1:42.36,134,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"
-1,,MIGHTY POWER(C094),M L Yeung,T P Yung,116,---,---,---,---,---,---,19-20-719,Class 3,HV,1650M,GOOD,"T-1F - ""A"" Course"

1,7,GOLDEN DASH(B190),Z Purton,C S Shum,123,1090,11,-,4 2 1 ,1:09.80,6.4,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
2,11,JUMBO PRIZE(C283),U Rispoli,C Fownes,116,1132,8,1/2,1 1 2 ,1:09.89,4.9,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
3,2,HARRIER JET(T372),N Callan,P O'Sullivan,128,1146,7,1-1/2,8 6 3 ,1:10.03,16,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
4,6,BALLISTIC KING(C231),M L Yeung,K H Ting,121,1107,6,1-3/4,10 10 4 ,1:10.08,20,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
5,5,BUOYANT BOY(A317),C Y Ho,K L Man,124,1038,5,1-3/4,9 9 5 ,1:10.09,7.3,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
6,10,STRATHALLAN(B178),G van Niekerk,A T Millard,117,1101,4,2,5 5 6 ,1:10.11,23,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
7,4,SMART LEADER(B456),K Teetan,A S Cruz,127,1137,3,2-3/4,7 8 7 ,1:10.26,2.4,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
8,9,ZERO HEDGE(A221),J Moreira,J Size,119,1121,10,4-1/2,2 3 8 ,1:10.54,39,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
9,12,STARLIGHT(V273),T H So,C H Yip,131,1071,12,5-1/4,12 12 9 ,1:10.65,71,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
10,3,SHANGHAI MASTER(A337),H N Wong,K W Lui,125,1132,1,5-3/4,6 7 10 ,1:10.72,29,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
11,1,SUPREME PATROL(C300),M Harley,D E Ferraris,129,1161,9,8-3/4,11 11 11 ,1:11.19,186,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
12,8,ELITE PATCH(C193),K C Leung,J Moore,120,1173,2,15-3/4,3 4 12 ,1:12.34,11,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"
-1,,SPLIT OF A SECOND(B027),M F Poon,L Ho,113,---,---,---,---,---,---,19-20-720,Class 3,HV,1200M,GOOD,"T-1F - ""A"" Course"

1,1,DOCTOR GEOFF(A409),A Domeyer,K W Lui,133,986,6,-,2 3 4 3 1 ,1:49.67,9.5,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
2,6,GREEN LUCK(B413),Z Purton,C Fownes,122,1031,3,1,4 6 6 7 2 ,1:49.81,2,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
3,5,MR SO AND SO(B412),J Moreira,J Size,125,1016,10,2-1/4,9 11 11 10 3 ,1:50.00,27,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
4,12,NOT USUAL TALENT(C095),M L Yeung,T P Yung,113,1094,7,2-1/4,1 2 3 5 4 ,1:50.02,6.7,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
5,7,BRAVE LEGEND(A260),C Y Ho,A S Cruz,120,1165,2,2-1/2,8 7 8 9 5 ,1:50.08,13,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
6,10,CHARITY GO(B478),G van Niekerk,C S Shum,117,1038,11,3-1/4,10 10 10 11 6 ,1:50.17,15,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
7,3,VICTORY BOYS(S355),C Schofield,D J Hall,129,1237,4,3-1/2,7 8 7 1 7 ,1:50.23,11,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
8,4,HELENE CHARISMA(A129),N Callan,J Moore,126,1072,12,4-1/2,11 9 9 8 8 ,1:50.38,37,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
9,2,GLORIOUS ARTIST(B210),K C Leung,F C Lor,129,1111,1,5,3 4 5 6 9 ,1:50.46,8.7,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
10,8,PARTY TOGETHER(C210),T H So,L Ho,118,1039,8,7,6 5 1 2 10 ,1:50.80,161,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
11,11,CHEFANO(C297),K Teetan,A T Millard,115,1082,9,10,5 1 2 4 11 ,1:51.26,16,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"
-1,9,HAPPY DRAGON(B099),U Rispoli,J Moore,118,---,---,---,---,---,---,19-20-721,Class 2,HV,1800M,GOOD,"T-1F - ""A"" Course"

1,6,FAITHFUL TRINITY(A247),N Callan,R Gibson,125,1070,12,-,2 3 2 1 ,1:40.09,25,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
2,9,DIAMOND LEGEND(V341),A Domeyer,A S Cruz,119,1141,7,1-1/4,1 1 3 2 ,1:40.28,7.4,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
3,7,FLAME LILY(B050),U Rispoli,F C Lor,122,1199,8,1-1/4,5 2 1 3 ,1:40.29,4.3,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,3,PEARL CHAMPION(B201),J Moreira,A T Millard,128,1018,1,1-1/2,6 6 9 4 ,1:40.32,2.7,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,10,GODSPEED(A087),C Y Ho,D J Hall,117,1119,2,1-3/4,7 8 8 5 ,1:40.36,5.1,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,2,RAZOR QUEST(S146),Z Purton,C W Chang,130,1081,11,2,10 9 7 6 ,1:40.39,18,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,4,FRESH POWER(B067),A Sanna,Y S Tsui,127,1027,10,4-1/4,11 11 10 7 ,1:40.76,41,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,5,GENTRY(V042),G van Niekerk,C H Yip,127,1043,3,5,9 7 4 8 ,1:40.89,13,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,12,MAJESTIC ENDEAVO-1(A399),M Chadwick,C Fownes,114,1172,4,5-1/2,3 4 6 9 ,1:40.96,29,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,11,LE PANACHE(V369),T H So,W Y So,114,1094,6,6-1/4,12 12 12 10 ,1:41.07,49,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,8,THIS ONE'S FOR YOU(B428),M L Yeung,K W Lui,118,1168,9,6-1/2,8 10 11 11 ,1:41.12,46,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,1,VILLA FIONN(B339),C Schofield,K H Ting,132,985,5,8-1/4,4 5 5 12 ,1:41.40,51,19-20-762,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,3,THE JUDGE(A147),C Y Ho,C Fownes,130,1027,1,-,4 5 6 1 ,1:40.12,5.7,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
2,6,HIGH REV(C007),T H So,D J Hall,121,1156,3,HD,7 8 8 2 ,1:40.15,5,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
3,7,DREAM WARRIORS(C280),C Schofield,A S Cruz,119,1110,7,N,10 11 1 3 ,1:40.18,15,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,4,CHARITY WINGS(B003),A Domeyer,C S Shum,129,1105,9,2,5 2 4 4 ,1:40.42,20,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,8,RIGHTEOUS MATE(A419),J Moreira,A T Millard,118,1184,12,2,12 12 11 5 ,1:40.45,8,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,11,POLYMER LUCK(T326),H N Wong,K H Ting,114,1072,5,2-1/2,1 3 5 6 ,1:40.51,16,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,2,NITRO EXPRESS(T353),A Sanna,D E Ferraris,131,1196,10,2-3/4,11 10 10 7 ,1:40.57,29,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,1,HERO TIME(B010),N Callan,R Gibson,133,1123,4,4-1/4,6 6 7 8 ,1:40.79,13,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,12,LITTLE ISLAND(T390),H T Mo,K L Man,110,1054,2,5,8 7 9 9 ,1:40.93,49,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,5,PLAY WISE(A411),Z Purton,C H Yip,128,1068,8,5-1/2,3 4 3 10 ,1:40.99,3.8,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,9,DRAGON DANCE(V409),K C Leung,Y S Tsui,117,1081,11,6,2 1 2 11 ,1:41.08,61,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,10,MISTER MONTE(A201),M F Poon,C W Chang,114,1060,6,6-3/4,9 9 12 12 ,1:41.21,7.5,19-20-763,Class 4,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,8,APPLAUSE(A023),M F Poon,K H Ting,117,1054,1,-,5 4 1 ,1:09.99,30,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
2,1,LE TERROIR(B403),Z Purton,L Ho,133,1101,8,1,1 2 2 ,1:10.15,3.6,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
3,11,COMPASSION STAR(A121),M L Yeung,K L Man,113,1086,4,1-3/4,4 5 3 ,1:10.26,12,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,7,DR RESPECT(C129),J Moreira,J Size,123,1166,9,1-3/4,7 7 4 ,1:10.28,55,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,6,BULLISH BROTHER(C034),C Y Ho,A S Cruz,124,1091,3,2-1/2,2 1 5 ,1:10.41,2,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,9,JUNZI(V274),M Chadwick,W Y So,118,986,12,3,11 11 6 ,1:10.45,39,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,2,LONDON MASTER(T345),N Callan,C W Chang,130,1073,2,3,6 6 7 ,1:10.49,46,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,5,KING'S TROOPER(C130),M Harley,P F Yiu,125,1150,5,3-1/2,8 8 8 ,1:10.54,11,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,3,DOLLAR REWARD(A305),G van Niekerk,C S Shum,126,1058,10,4-1/2,3 3 9 ,1:10.69,11,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,4,CHEEKY BEE(B471),A Sanna,D E Ferraris,125,1010,6,6,9 10 10 ,1:10.94,24,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,12,PRAWN YEAH YEAH(B381),H T Mo,R Gibson,111,1137,7,6-3/4,12 9 11 ,1:11.06,24,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,10,BLISSFUL EIGHT(C018),H N Wong,J Moore,113,1169,11,18-3/4,10 12 12 ,1:13.00,205,19-20-764,Class 4,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,4,MOST BEAUTIFUL(A022),G van Niekerk,C S Shum,125,1176,12,-,11 10 1 ,1:09.60,21,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
2,9,JENERATOR(C302),T H So,C Fownes,114,1200,11,1/2,12 12 2 ,1:09.71,52,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
3,3,PLANET STAR(A049),M F Poon,P O'Sullivan,125,1212,8,3/4,3 2 3 ,1:09.72,4.9,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,8,MR PICASSO(T330),C Y Ho,D J Hall,118,1108,5,3/4,8 8 4 ,1:09.74,12,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,1,BREEDERS' STAR(V197),A Sanna,D E Ferraris,132,1176,6,1-1/4,4 4 5 ,1:09.80,16,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,2,VICTORY MACHINE(V358),A Domeyer,J Moore,132,1039,10,2-1/4,5 5 6 ,1:09.95,18,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,11,ZERO HEDGE(A221),J Moreira,J Size,116,1119,2,2-3/4,9 9 7 ,1:10.03,7.3,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,12,VALIANT DREAM(B416),H N Wong,K W Lui,112,1205,7,2-3/4,2 3 8 ,1:10.03,2.3,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,5,DIAMOND KING(S347),M Chadwick,T P Yung,121,1134,1,4-1/4,6 6 9 ,1:10.27,9.8,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,10,VERY RICH MAN(V286),H T Mo,L Ho,113,1063,3,5,1 1 10 ,1:10.42,33,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,6,E GENERATION(C322),K C Leung,K L Man,119,1099,4,7,7 7 11 ,1:10.74,99,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,7,JOLLY CONVERGENCE(V293),M L Yeung,R Gibson,116,1069,9,7,10 11 12 ,1:10.74,21,19-20-765,Class 3,HV,1200M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,11,FLYING QUEST(A071),M F Poon,D J Hall,115,1065,9,-,12 12 11 1 ,1:39.19,19,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
2,12,PER-1CT TO PLAY(B095),C Y Ho,C Fownes,118,1019,8,3/4,8 8 7 2 ,1:39.31,9.1,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
3,10,ACCLAIMED LIGHT(T369),M Chadwick,P O'Sullivan,119,1025,1,1-1/2,3 2 3 3 ,1:39.43,10,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,5,XIANG BAI QI(B336),A Sanna,D E Ferraris,127,1004,3,1-3/4,5 4 5 4 ,1:39.48,10,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,2,RICKFIELD(V046),A Domeyer,A T Millard,129,1062,4,2-3/4,7 6 8 5 ,1:39.63,9.7,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,7,LET'S TAKE IT EASY(A140),N Callan,L Ho,124,1037,12,3-1/2,9 10 9 6 ,1:39.75,24,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,1,STIMULATION(B351),C Schofield,A S Cruz,133,993,6,3-1/2,10 9 10 7 ,1:39.76,11,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,8,FARSHAD(B238),H N Wong,Y S Tsui,118,1077,2,3-3/4,6 7 6 8 ,1:39.78,29,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,9,SHOUSON(C326),M Harley,J Moore,120,1110,11,6-3/4,11 11 12 9 ,1:40.28,34,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,6,HEAVENLY THOUGHT(C163),K C Leung,F C Lor,125,1041,5,6-3/4,4 5 4 10 ,1:40.28,33,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,3,WIN WIN(B472),Z Purton,T P Yung,129,1132,10,7,1 1 1 11 ,1:40.33,2.1,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,4,BIG BANG BONG(V186),U Rispoli,K H Ting,127,1083,7,8-1/4,2 3 2 12 ,1:40.52,16,19-20-766,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,3,SAUL'S SPECIAL(A293),Z Purton,C W Chang,125,1121,6,-,4 4 1 ,0:56.41,4.6,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
2 ,4,SPEEDY KING(A391),M Chadwick,P F Yiu,124,1155,2,2,6 5 2 ,0:56.75,4.1,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
2 ,11,HANDSOME BO BO(B119),H T Mo,K L Man,112,1169,3,2,3 3 2 ,0:56.75,9.4,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
4,9,CALIFORNIA ARCHER(A417),M F Poon,A S Cruz,113,1109,11,2,7 7 4 ,0:56.75,12,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
5,5,SUPER T-1BO(V310),N Callan,D J Hall,122,1058,1,4-1/4,5 6 5 ,0:57.09,10,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
6,6,BALTIC WHISPER(B216),G van Niekerk,C S Shum,118,1132,5,5,2 1 6 ,0:57.20,14,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
7,12,FANTASTIC -1ELING(T273),M L Yeung,D E Ferraris,113,1234,4,6,9 9 7 ,0:57.38,32,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
8,8,PER-1CT GLORY(B411),C Y Ho,C Fownes,118,1090,12,6-1/4,11 11 8 ,0:57.39,12,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
9,7,DIVINE UNICORN(C269),A Sanna,Y S Tsui,118,1209,8,7-1/4,10 10 9 ,0:57.56,112,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
10,2,MOMENT OF POWER(V138),H N Wong,P O'Sullivan,124,1092,10,9,1 2 10 ,0:57.84,18,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
11,10,SICHUAN DAR(T375),T H So,A T Millard,114,983,9,11,12 12 11 ,0:58.15,94,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"
12,1,COUNTRY STAR(B396),J Moreira,J Size,133,1062,7,12,8 8 12 ,0:58.33,4.6,19-20-767,Class 2,HV,1000M,GOOD TO FIRM,"T-1F - ""B"" Course"

1,4,TRUE GRIT(B232),J Moreira,J Size,125,1014,3,-,7 7 7 1 ,1:38.82,2.1,19-20-768,Class 3,HV,1650M,GOOD TO FIRM,"T-1F - ""B"" Course"
