/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=8,07,02/12/20,"HV / Turf / ""A""",1200,G,3,5,70,K L Man,M L Yeung,3,13,123,5 5 7,1.10.51,1095,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/08&Racecourse=HV&RaceNo=9,01,08/11/20,"HV / Turf / ""A""",1200,G,3,2,65,K L Man,M L Yeung,N,5.9,118,7 7 1,1.09.98,1095,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/11&Racecourse=ST&RaceNo=8,04,11/10/20,"ST / Turf / ""A+3""",1200,G,3,10,65,K L Man,Z Purton,3-3/4,3.3,120,10 8 4,1.09.15,1089,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/13&Racecourse=ST&RaceNo=8,06,13/09/20,"ST / Turf / ""A+3""",1200,G,3,8,65,K L Man,M L Yeung,3-1/2,86,118,6 8 6,1.09.39,1105,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/10&Racecourse=HV&RaceNo=9,12,10/02/21,"HV / Turf / ""B""",1200,G,3,5,71,A S Cruz,M Chadwick,6-1/4,142,124,8 9 12,1.10.99,1099,H/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=7,11,10/01/21,"ST / Turf / ""C""",1200,G,3,10,73,A S Cruz,C Y Ho,7-1/2,224,128,10 12 11,1.10.32,1115,H/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/26&Racecourse=ST&RaceNo=10,13,26/12/20,"ST / Turf / ""A+3""",1000,G,3,4,75,A S Cruz,A Hamelin,10-1/2,69,129,1 4 13,0.58.20,1107,H/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/21&Racecourse=HV&RaceNo=6,09,21/10/20,"HV / Turf / ""C""",1000,GF,3,2,75,A S Cruz,K C Leung,4-1/4,9.5,128,2 3 9,0.57.31,1113,H1/TT1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/14&Racecourse=ST&RaceNo=11,09,14/02/21,"ST / Turf / ""A""",1600,G,3,8,67,P O'Sullivan,M Chadwick,3-1/4,13,121,7 8 9 9,1.35.25,1120,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/31&Racecourse=ST&RaceNo=9,01,31/01/21,"ST / Turf / ""B+2""",1600,G,3,10,62,P O'Sullivan,M Chadwick,N,33,115,7 8 8 1,1.33.94,1124,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=9,11,10/01/21,"ST / Turf / ""C""",1600,G,3,10,62,P O'Sullivan,V Borges,6-1/2,9.6,115,13 12 14 11,1.35.25,1129,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/26&Racecourse=ST&RaceNo=7,01,26/12/20,"ST / Turf / ""A+3""",1600,G,4,5,54,P O'Sullivan,C L Chau,2,10,121,5 5 3 1,1.34.40,1117,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/06&Racecourse=ST&RaceNo=7,02,06/12/20,"ST / Turf / ""C+3""",1400,G,4,8,54,P O'Sullivan,C L Chau,4,8.4,122,2 3 2 2,1.22.49,1125,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/14&Racecourse=ST&RaceNo=6,01,14/11/20,"ST / Turf / ""C+3""",1600,G,4,9,49,P O'Sullivan,C L Chau,N,7.9,115,14 14 14 1,1.34.89,1120,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=4,08,01/11/20,"ST / Turf / ""A""",1400,GF,4,7,50,P O'Sullivan,B Shinn,1-3/4,16,123,12 10 11 8,1.22.17,1123,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/11&Racecourse=ST&RaceNo=5,07,11/10/20,"ST / Turf / ""A+3""",1400,G,4,3,51,P O'Sullivan,N Callan,1-1/2,2.8,125,2 1 1 7,1.22.13,1106,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/20&Racecourse=ST&RaceNo=7,05,20/09/20,"ST / Turf / ""B+2""",1400,GF,4,13,51,P O'Sullivan,N Callan,1-3/4,15,123,7 6 7 5,1.22.17,1111,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/14&Racecourse=ST&RaceNo=11,10,14/02/21,"ST / Turf / ""A""",1600,G,3,14,68,F C Lor,C Y Ho,6-1/2,18,122,10 11 13 10,1.35.75,1082,B-/V1/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=9,10,10/01/21,"ST / Turf / ""C""",1600,G,3,3,68,F C Lor,J Moreira,4-1/4,3.9,121,6 5 3 10,1.34.89,1085,CP-/B1/TT1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/13&Racecourse=ST&RaceNo=3,04,13/12/20,"ST / Turf / ""A""",1800,G,3,9,68,F C Lor,J Moreira,1-1/2,4.9,122,3 5 6 5 4,1.48.61,1085,CP
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/29&Racecourse=ST&RaceNo=9,01,29/11/20,"ST / Turf / ""C""",1600,G,3,4,62,F C Lor,J Moreira,N,2.6,116,8 7 6 1,1.34.19,1090,CP1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/20&Racecourse=ST&RaceNo=8,04,20/09/20,"ST / Turf / ""B+2""",1400,GF,3,8,61,F C Lor,K Teetan,3/4,2.6,115,8 9 9 4,1.21.59,1089,H-
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/24&Racecourse=ST&RaceNo=4,01,24/10/20,"ST / Turf / ""C""",1200,G,4,3,52,J Size,J Moreira,5-1/4,6.7,126,1 1 1,1.08.85,1189,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=10,11,01/11/20,"ST / Turf / ""A""",1400,GF,3,4,64,K W Lui,C Y Ho,5,8.4,117,7 7 7 11,1.21.91,1174,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/11&Racecourse=ST&RaceNo=9,02,11/10/20,"ST / Turf / ""A+3""",1400,GF,3,4,63,K W Lui,C Y Ho,2,36,116,6 6 6 2,1.21.30,1172,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/20&Racecourse=ST&RaceNo=9,10,20/09/20,"ST / Turf / ""B+2""",1200,GF,3,8,65,K W Lui,H N Wong,6,70,115,6 8 10,1.09.64,1152,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/06&Racecourse=ST&RaceNo=7,10,06/09/20,"ST / Turf / ""A""",1000,G,3,3,65,K W Lui,J Moreira,5-1/2,8,118,10 8 10,0.56.64,1156,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/17&Racecourse=HV&RaceNo=6,05,17/02/21,"HV / Turf / ""C""",2200,G,3,4,66,C S Shum,Z Purton,5-1/2,5.7,121,5 6 6 6 6 5,2.17.36,1152,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/24&Racecourse=ST&RaceNo=6,11,24/01/21,"ST / Turf / ""A+3""",2000,G,3,13,67,C S Shum,C Y Ho,5-1/2,30,121,12 13 12 12 11,2.03.20,1164,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/06&Racecourse=HV&RaceNo=9,03,06/01/21,"HV / Turf / ""A""",1800,G,3,3,67,C S Shum,C Y Ho,1-1/2,11,120,10 8 8 8 3,1.50.49,1155,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=7,03,02/12/20,"HV / Turf / ""A""",1800,G,3,12,66,C S Shum,C Y Ho,1/2,20,120,12 12 12 10 3,1.49.58,1137,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=1,08,01/11/20,"ST / Turf / ""A""",2000,G,3,7,66,C S Shum,V Borges,13-3/4,11,122,5 4 4 7 8,2.03.27,1135,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/14&Racecourse=HV&RaceNo=7,03,14/10/20,"HV / Turf / ""B""",1800,G,3,4,65,C S Shum,V Borges,3/4,33,121,2 4 4 3 3,1.49.86,1128,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/09&Racecourse=HV&RaceNo=8,06,09/12/20,"HV / Turf / ""B""",1200,G,3,9,64,D E Ferraris,J Moreira,3,25,117,4 5 6,1.09.73,1177,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/11&Racecourse=HV&RaceNo=8,04,11/11/20,"HV / Turf / ""B""",1200,G,3,3,65,D E Ferraris,T Piccone,3-1/4,17,118,3 3 4,1.10.19,1173,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/21&Racecourse=HV&RaceNo=8,06,21/10/20,"HV / Turf / ""C""",1200,GF,3,8,67,D E Ferraris,J Moreira,3-3/4,26,120,8 7 6,1.09.36,1167,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/04&Racecourse=ST&RaceNo=9,11,04/10/20,"ST / Turf / ""C+3""",1000,G,3,12,69,D E Ferraris,N Callan,12-1/4,20,122,9 7 11,0.57.25,1151,SR-/B1/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/09&Racecourse=HV&RaceNo=7,09,09/09/20,"HV / Turf / ""B""",1200,G,3,5,71,D E Ferraris,N Callan,6-1/2,15,125,4 4 9,1.10.33,1146,SR/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/02/17&Racecourse=HV&RaceNo=9,05,17/02/21,"HV / Turf / ""C""",1200,G,3,4,63,D J Hall,H T Mo,3,49,113,10 10 5,1.09.75,1061,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/02/03&Racecourse=HV&RaceNo=2,01,03/02/21,"HV / Turf / ""A""",1200,G,4,5,58,D J Hall,Z Purton,1,4,132,8 8 1,1.10.51,1065,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/01/17&Racecourse=ST&RaceNo=5,02,17/01/21,"ST / Turf / ""A""",1200,G,4,5,58,D J Hall,C L Chau,1-3/4,8.6,126,11 10 2,1.10.25,1091,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/11/22&Racecourse=ST&RaceNo=2,04,22/11/20,"ST / Turf / ""B+2""",1200,GF,4,2,60,D J Hall,C L Chau,5,3.8,126,7 7 4,1.09.24,1070,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=9,05,01/11/20,"ST / Turf / ""A""",1200,GF,3,10,61,D J Hall,H T Mo,2,135,111,14 11 5,1.09.24,1070,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/10/11&Racecourse=ST&RaceNo=8,06,11/10/20,"ST / Turf / ""A+3""",1200,G,3,3,61,D J Hall,M F Poon,4-3/4,18,112,4 9 6,1.09.32,1071,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/09/20&Racecourse=ST&RaceNo=6,02,20/09/20,"ST / Turf / ""B+2""",1200,GF,4,3,59,D J Hall,C L Chau,N,7.9,123,9 10 2,1.09.47,1051,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/17&Racecourse=ST&RaceNo=7,03,17/01/21,"ST / Turf / ""A""",1000,G,3,4,62,D J Whyte,K Teetan,2-1/2,2.9,117,10 9 3,0.57.64,1092,XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/20&Racecourse=ST&RaceNo=3,01,20/12/20,"ST / Turf / ""C+3""",1000,G,4,10,52,D J Whyte,C L Chau,1-3/4,47,118,8 8 1,0.56.56,1082,XB1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/17&Racecourse=HV&RaceNo=9,08,17/02/21,"HV / Turf / ""C""",1200,G,3,11,61,P F Yiu,V Borges,4-1/4,28,114,11 11 8,1.09.95,1076,B/XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/03&Racecourse=HV&RaceNo=1,03,03/02/21,"HV / Turf / ""A""",1200,G,4,11,60,P F Yiu,V Borges,N,24,133,10 10 3,1.10.25,1070,CP-/XB/B2
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/20&Racecourse=HV&RaceNo=7,11,20/01/21,"HV / Turf / ""C""",1650,G,3,5,62,P F Yiu,K C Leung,6-3/4,16,118,5 3 2 11,1.40.93,1076,CP/XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=7,11,02/12/20,"HV / Turf / ""A""",1800,G,3,5,64,P F Yiu,T Piccone,6-1/4,10,118,2 4 3 4 11,1.50.51,1092,CP/XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=1,06,01/11/20,"ST / Turf / ""A""",2000,G,3,4,65,P F Yiu,C Schofield,4,5.8,121,1 1 1 1 6,2.01.72,1089,CP/XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/20&Racecourse=ST&RaceNo=4,04,20/09/20,"ST / Turf / ""B+2""",1600,GF,3,7,65,P F Yiu,C Schofield,2,13,119,7 9 9 4,1.34.16,1086,B-/XB/CP1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/21&Racecourse=ST&RaceNo=5,08,21/02/21,"ST / Turf / ""A+3""",1400,G,4,3,60,D J Hall,M F Poon,2-3/4,13,131,9 8 12 8,1.22.44,1138,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/27&Racecourse=ST&RaceNo=4,01,27/09/20,"ST / Turf / ""A""",1400,G,4,4,55,D J Hall,M F Poon,N,3.6,126,5 7 7 1,1.22.54,1148,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/24&Racecourse=HV&RaceNo=7,08,24/02/21,"HV / Turf / ""C+3""",1200,GF,4,10,60,P F Yiu,C Wong,2-3/4,39,128,2 2 8,1.10.40,1161,V
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/20&Racecourse=HV&RaceNo=6,08,20/01/21,"HV / Turf / ""C""",1200,G,4,12,60,P F Yiu,Z Purton,7,7.7,133,2 2 8,1.10.76,1149,V
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/06&Racecourse=HV&RaceNo=2,01,06/01/21,"HV / Turf / ""A""",1200,G,4,5,54,P F Yiu,Z Purton,N,1.9,128,3 2 1,1.10.27,1136,V
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/09&Racecourse=HV&RaceNo=6,11,09/12/20,"HV / Turf / ""B""",1200,G,4,12,54,P F Yiu,V Borges,6-1/4,11,130,1 1 11,1.10.90,1153,V
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/11&Racecourse=HV&RaceNo=3,01,11/11/20,"HV / Turf / ""B""",1200,G,4,3,46,P F Yiu,V Borges,2-1/2,6.1,122,2 2 1,1.10.21,1156,V
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/18&Racecourse=ST&RaceNo=2,08,18/10/20,"ST / Turf / ""B+2""",1400,G,4,5,48,P F Yiu,K C Leung,2-1/2,15,121,1 2 1 8,1.22.83,1157,B-/V1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/27&Racecourse=ST&RaceNo=4,08,27/09/20,"ST / Turf / ""A""",1400,G,4,12,50,P F Yiu,C Schofield,5,16,123,1 1 1 8,1.23.33,1161,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/06&Racecourse=ST&RaceNo=3,08,06/09/20,"ST / Turf / ""A""",1200,G,4,3,51,P F Yiu,V Borges,4,17,124,4 3 8,1.10.24,1148,B2/TT-
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/21&Racecourse=ST&RaceNo=5,02,21/02/21,"ST / Turf / ""A+3""",1400,G,4,4,56,C S Shum,A Badel,1/2,2,129,7 7 6 2,1.22.08,1135,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/24&Racecourse=ST&RaceNo=3,02,24/01/21,"ST / Turf / ""A+3""",1400,G,4,14,54,C S Shum,A Badel,N,7.2,127,14 14 13 2,1.22.05,1118,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/01&Racecourse=ST&RaceNo=5,01,01/01/21,"ST / Turf / ""B+2""",1400,G,4,2,48,C S Shum,A Badel,N,5.6,121,9 9 8 1,1.22.00,1126,H-/B1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/13&Racecourse=ST&RaceNo=2,06,13/12/20,"ST / Turf / ""A""",1400,G,4,2,50,C S Shum,A Badel,2-3/4,14,123,5 6 6 6,1.22.78,1124,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/22&Racecourse=ST&RaceNo=2,05,22/11/20,"ST / Turf / ""B+2""",1200,GF,4,5,52,C S Shum,J Moreira,6,7.9,125,11 11 5,1.09.42,1110,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=3,11,01/11/20,"ST / Turf / ""A""",1200,GF,4,12,52,C S Shum,A Badel,3-3/4,54,126,12 12 11,1.09.60,1107,H1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/06&Racecourse=ST&RaceNo=6,10,06/09/20,"ST / Turf / ""A""",1000,G,4,14,60,D E Ferraris,H W Lai,5,197,133,4 4 10,0.56.74,1057,SR
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/31&Racecourse=ST&RaceNo=4,10,31/01/21,"ST / Turf / ""B+2""",1600,G,4,11,57,K W Lui,Z Purton,4,2.2,130,1 1 1 10,1.35.08,1195,B
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=6,02,10/01/21,"ST / Turf / ""C""",1600,G,4,10,55,K W Lui,J Moreira,N,4,130,6 5 2 2,1.34.92,1180,B1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/26&Racecourse=ST&RaceNo=7,04,26/12/20,"ST / Turf / ""A+3""",1600,G,4,10,55,K W Lui,J Moreira,2-3/4,4.7,129,12 11 9 4,1.34.82,1205,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/06&Racecourse=ST&RaceNo=7,03,06/12/20,"ST / Turf / ""C+3""",1400,G,4,10,55,K W Lui,J Moreira,5-1/2,2.1,130,9 8 5 3,1.22.72,1198,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/14&Racecourse=ST&RaceNo=5,02,14/11/20,"ST / Turf / ""C+3""",1400,G,4,8,52,K W Lui,Z Purton,1/2,2.3,125,9 8 8 2,1.21.59,1199,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/18&Racecourse=ST&RaceNo=5,04,18/10/20,"ST / Turf / ""B+2""",1200,GF,4,5,52,K W Lui,C Y Ho,1-1/2,7.6,125,11 12 4,1.09.30,1194,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/21&Racecourse=ST&RaceNo=4,12,21/02/21,"ST / Turf / ""A+3""",1800,G,4,8,60,R Gibson,C Wong,9-1/2,181,128,3 4 4 8 12,1.49.33,1171,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/27&Racecourse=HV&RaceNo=9,12,27/01/21,"HV / Turf / ""C+3""",1650,G,3,12,63,R Gibson,H T Mo,13-1/4,183,113,12 12 12 12,1.42.45,1159,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/13&Racecourse=HV&RaceNo=8,10,13/01/21,"HV / Turf / ""B""",1650,G,3,7,66,R Gibson,T Piccone,14-1/4,251,119,4 4 6 10,1.42.33,1171,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/16&Racecourse=HV&RaceNo=6,10,16/12/20,"HV / Turf / ""C""",1650,G,3,11,68,R Gibson,V Borges,11,194,121,12 12 12 10,1.41.34,1166,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=8,12,02/12/20,"HV / Turf / ""A""",1200,G,3,3,70,R Gibson,A Hamelin,7-3/4,187,123,8 9 12,1.11.27,1158,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/18&Racecourse=HV&RaceNo=7,09,18/11/20,"HV / Turf / ""C""",1200,G,3,5,70,R Gibson,N Callan,5-3/4,184,123,12 10 9,1.10.26,1154,--
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/02/24&Racecourse=HV&RaceNo=5,02,24/02/21,"HV / Turf / ""C+3""",1000,GF,4,9,56,K L Man,A Hamelin,N,14,129,5 7 2,0.57.24,1182,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/02/03&Racecourse=HV&RaceNo=1,04,03/02/21,"HV / Turf / ""A""",1200,G,4,7,56,K L Man,N Callan,3/4,11,129,3 4 4,1.10.31,1179,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=5,13,10/01/21,"ST / Turf / ""C""",1000,G,4,11,58,K L Man,N Callan,8-1/2,27,131,7 7 13,0.58.37,1180,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/11/25&Racecourse=HV&RaceNo=4,10,25/11/20,"HV / Turf / ""C+3""",1200,G,4,9,60,K L Man,A Badel,7-1/4,11,133,2 2 10,1.10.86,1188,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/10/21&Racecourse=HV&RaceNo=8,12,21/10/20,"HV / Turf / ""C""",1200,GF,3,10,62,K L Man,H W Lai,8-1/2,52,115,10 10 12,1.10.11,1184,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/09/23&Racecourse=HV&RaceNo=7,10,23/09/20,"HV / Turf / ""C+3""",1200,GF,3,6,63,K H Ting,A Badel,5-1/2,5.8,116,8 7 10,1.09.95,1170,B/TT
/racing/information/english/Racing/LocalResults.aspx?RaceDate=2020/09/09&Racecourse=HV&RaceNo=8,03,09/09/20,"HV / Turf / ""B""",1200,G,3,10,63,K H Ting,A Badel,1-1/4,8.5,116,3 1 3,1.09.84,1188,B/TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/17&Racecourse=HV&RaceNo=2,11,17/02/21,"HV / Turf / ""C""",1200,G,4,8,58,C Fownes,T Piccone,8-1/2,29,131,3 4 11,1.11.06,1116,H-
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/27&Racecourse=HV&RaceNo=4,10,27/01/21,"HV / Turf / ""C+3""",1200,G,4,6,59,C Fownes,K H Chan,7,9.7,126,1 1 10,1.11.06,1121,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/20&Racecourse=HV&RaceNo=2,05,20/01/21,"HV / Turf / ""C""",1200,G,4,9,59,C Fownes,J Moreira,3-1/4,6.8,133,1 1 5,1.10.26,1139,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/23&Racecourse=HV&RaceNo=5,07,23/12/20,"HV / Turf / ""C+3""",1200,G,4,11,59,C Fownes,C L Chau,4-1/2,18,125,6 6 7,1.10.27,1128,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=4,01,02/12/20,"HV / Turf / ""A""",1200,G,4,3,52,C Fownes,J Moreira,1-1/2,6.5,125,5 4 1,1.10.65,1113,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/24&Racecourse=ST&RaceNo=7,14,24/10/20,"ST / Turf / ""C""",1400,G,4,7,54,C Fownes,K H Chan,9-1/4,42,120,3 4 4 14,1.23.14,1120,H
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/27&Racecourse=ST&RaceNo=4,07,27/09/20,"ST / Turf / ""A""",1400,G,4,8,55,C Fownes,N Callan,3-1/2,5.4,128,9 11 10 7,1.23.08,1105,H1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/03&Racecourse=HV&RaceNo=5,11,03/02/21,"HV / Turf / ""A""",1650,G,4,6,59,D A Hayes,N Callan,12-1/2,8.5,132,3 4 6 11,1.43.29,1114,XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/20&Racecourse=HV&RaceNo=7,06,20/01/21,"HV / Turf / ""C""",1650,G,3,2,61,D A Hayes,M L Yeung,4-1/2,22,116,6 7 8 6,1.40.56,1114,XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/10&Racecourse=ST&RaceNo=9,09,10/01/21,"ST / Turf / ""C""",1600,G,3,1,63,D A Hayes,M L Yeung,4,62,116,11 10 10 9,1.34.84,1110,XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/16&Racecourse=HV&RaceNo=6,05,16/12/20,"HV / Turf / ""C""",1650,G,3,9,65,D A Hayes,M L Yeung,3-1/4,112,118,10 10 10 5,1.40.09,1108,XB
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/25&Racecourse=HV&RaceNo=8,10,25/11/20,"HV / Turf / ""C+3""",1650,G,3,2,67,D A Hayes,M L Yeung,4-1/4,105,120,8 7 9 10,1.40.29,1108,XB1
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/01&Racecourse=ST&RaceNo=10,14,01/11/20,"ST / Turf / ""A""",1400,GF,3,9,69,D A Hayes,B Shinn,11-3/4,171,122,9 8 13 14,1.22.99,1095,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/14&Racecourse=HV&RaceNo=6,12,14/10/20,"HV / Turf / ""B""",1200,G,3,11,69,D A Hayes,B Shinn,13-1/2,74,122,12 12 12,1.11.64,1090,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/12/02&Racecourse=HV&RaceNo=1,09,02/12/20,"HV / Turf / ""A""",2200,G,4,6,56,C H Yip,J Moreira,29-1/2,22,130,8 8 8 2 3 9,2.21.96,1114,--
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/18&Racecourse=HV&RaceNo=2,07,18/11/20,"HV / Turf / ""C""",1650,G,4,8,56,C H Yip,M Chadwick,3-1/2,40,131,9 10 8 7,1.40.86,1112,P-
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/11/04&Racecourse=ST&RaceNo=6,07,04/11/20,ST / AWT,1650,GD,4,10,56,C H Yip,M Chadwick,7,10,129,7 7 7 7,1.41.22,1112,P
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/10/04&Racecourse=ST&RaceNo=7,01,04/10/20,ST / AWT,1650,GD,4,5,46,C H Yip,M Chadwick,3,6.9,119,9 7 3 1,1.39.89,1102,P2
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2020/09/06&Racecourse=ST&RaceNo=5,06,06/09/20,"ST / Turf / ""A""",1400,G,4,12,46,C H Yip,M Chadwick,3-1/2,49,119,14 13 13 6,1.22.82,1105,TT-
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/02/14&Racecourse=ST&RaceNo=6,08,14/02/21,"ST / Turf / ""A""",1600,G,4,3,56,D E Ferraris,Z Purton,4-1/4,7.9,132,8 9 6 8,1.36.03,1063,TT
/racing/information/English/Racing/LocalResults.aspx?RaceDate=2021/01/27&Racecourse=HV&RaceNo=6,07,27/01/21,"HV / Turf / ""C+3""",1650,G,4,4,56,D E Ferraris,C Soumillon,5,4.5,131,4 3 3 7,1.40.69,1067,TT
