Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd
3,0,0,2,1800,3,123,1098,109.02,9.8
4,0,0,2,1800,4,129,1089,109.15,8.4
5,0,0,2,1800,1,113,1071,109.21,44.0
6,0,0,2,1800,9,133,1248,109.36,25.0
7,0,0,2,1800,8,116,1128,109.37,3.8
8,0,0,2,1800,5,113,1083,109.39,47.0
9,0,0,2,1800,7,113,1094,110.37,32.0
10,0,0,2,1800,6,132,1156,111.64,35.0
1,0,0,2,1200,3,123,1108,70.48,4.3
2,0,0,2,1200,6,125,1028,70.55,9.9
3,0,0,2,1200,8,125,1187,70.6,27.0
4,0,0,2,1200,9,126,1026,70.61,7.4
5,0,0,2,1200,7,128,1003,70.64,2.8
6,0,0,2,1200,11,133,1156,70.87,5.5
7,0,0,2,1200,1,133,1095,71.15,12.0
8,0,0,2,1200,12,119,1177,71.69,187.0
9,0,0,2,1200,2,124,1144,71.73,34.0
10,0,0,2,1200,10,115,1070,72.5,32.0
11,0,0,2,1200,4,124,1242,72.71,101.0
12,0,0,2,1200,5,123,1095,74.79,60.0
1,0,0,2,1000,1,117,1145,56.68,3.5
2,0,0,2,1000,2,117,1074,57.23,9.6
3,0,0,2,1000,7,123,1142,57.29,2.8
4,0,0,2,1000,9,132,1181,57.3,11.0
5,0,0,2,1000,4,126,1083,57.33,175.0
6,0,0,2,1000,3,133,1136,57.37,9.7
7,0,0,2,1000,10,125,1160,57.48,34.0
8,0,0,2,1000,6,123,1213,57.5,47.0
9,0,0,2,1000,8,131,1199,57.53,5.9
10,0,0,2,1000,12,116,1067,57.78,44.0
11,0,0,2,1000,11,126,1118,57.94,100.0
12,0,0,2,1000,5,117,1117,58.54,44.0
1,0,0,2,1650,1,126,1132,100.69,2.0
2,0,0,2,1650,4,128,1063,100.7,12.0
3,0,0,2,1650,6,128,1121,100.81,7.7
4,0,0,2,1650,7,118,1204,100.98,22.0
5,0,0,2,1650,10,119,1050,101.11,33.0
6,0,0,2,1650,5,121,1220,101.29,19.0
7,0,0,2,1650,11,116,1130,101.47,44.0
8,0,0,2,1650,3,127,1076,101.53,154.0
9,0,0,2,1650,2,118,1052,101.53,24.0
10,0,0,2,1650,12,117,999,102.5,321.0
11,0,0,2,1650,9,133,1033,102.87,3.3
12,0,0,2,1650,8,121,945,105.55,276.0
1,0,0,2,1200,7,127,1182,69.82,6.3
2,0,0,2,1200,9,124,1215,69.92,29.0
3,0,0,2,1200,6,119,1063,69.96,8.0
4,0,0,2,1200,2,120,1106,69.99,5.2
5,0,0,2,1200,1,120,1155,70.05,4.0
6,0,0,2,1200,5,133,1105,70.08,7.5
7,0,0,2,1200,10,120,1105,70.27,12.0
8,0,0,2,1200,3,119,1194,70.39,10.0
9,0,0,2,1200,12,117,1089,70.44,58.0
10,0,0,2,1200,4,124,1097,70.45,20.0
11,0,0,2,1200,8,118,1150,70.59,12.0
12,0,0,2,1200,11,120,1088,70.87,205.0
1,0,0,2,1800,1,128,1181,110.25,5.3
2,0,0,2,1800,5,121,1009,110.28,5.0
3,0,0,2,1800,3,120,1155,110.49,11.0
4,0,0,2,1800,6,123,1107,110.56,15.0
5,0,0,2,1800,10,131,1065,110.63,4.8
6,0,0,2,1800,11,121,1056,110.74,15.0
7,0,0,2,1800,4,120,1171,110.89,7.9
8,0,0,2,1800,2,129,1118,110.92,8.4
9,0,0,2,1800,12,130,1065,110.99,19.0
10,0,0,2,1800,9,113,1208,111.18,44.0
11,0,0,2,1800,8,128,1096,111.52,47.0
12,0,0,2,1800,7,119,1033,112.38,17.0
-1,0,0,2,1800,0,126,0,0,-1
1,0,0,2,1200,4,117,1119,70.66,4.9
2,0,0,2,1200,5,123,1178,70.78,2.4
3,0,0,2,1200,3,126,1080,70.86,11.0
4,0,0,2,1200,8,125,1085,70.9,9.1
5,0,0,2,1200,11,128,1116,71.06,25.0
6,0,0,2,1200,2,116,1084,71.13,26.0
7,0,0,2,1200,12,125,1067,71.23,55.0
8,0,0,2,1200,9,126,1110,71.63,107.0
9,0,0,2,1200,1,126,1144,71.81,10.0
10,0,0,2,1200,7,121,1274,71.88,59.0
11,0,0,2,1200,10,126,1050,72.29,5.8
12,0,0,2,1200,6,126,1228,75.8,215.0
1,0,0,2,1650,3,126,1077,101.29,2.3
2,0,0,2,1650,11,117,1099,101.4,11.0
3,0,0,2,1650,7,130,1095,101.57,4.6
4,0,0,2,1650,12,133,1176,101.85,10.0
5,0,0,2,1650,5,130,1180,102.11,8.0
6,0,0,2,1650,1,133,1027,102.18,55.0
7,0,0,2,1650,10,131,1084,102.29,17.0
8,0,0,2,1650,4,127,1096,102.34,9.1
9,0,0,2,1650,9,123,1065,102.74,77.0
10,0,0,2,1650,2,133,1119,102.87,186.0
11,0,0,2,1650,8,127,1047,102.89,18.0
12,0,0,2,1650,6,125,1041,103.28,171.0
1,0,0,2,1650,10,124,1065,100.92,8.8
2,0,0,2,1650,7,123,1120,101.01,17.0
3,0,0,2,1650,3,120,1096,101.05,2.8
4,0,0,2,1650,8,133,1075,101.1,14.0
5,0,0,2,1650,9,130,1081,101.1,10.0
6,0,0,2,1650,5,125,1024,101.17,15.0
7,0,0,2,1650,4,120,1037,101.36,3.9
8,0,0,2,1650,1,123,1108,101.42,7.7
9,0,0,2,1650,11,115,1044,102.04,116.0
10,0,0,2,1650,12,130,1112,102.22,68.0
11,0,0,2,1650,2,121,1050,103.45,35.0
12,0,0,2,1650,6,117,1018,103.64,35.0
1,0,0,2,1000,4,124,1109,57.52,6.2
2,0,0,2,1000,8,117,1107,57.56,12.0
3,0,0,2,1000,7,126,1252,57.68,8.5
4,0,0,2,1000,9,113,1156,57.79,34.0
5,0,0,2,1000,5,119,1175,57.93,3.1
6,0,0,2,1000,1,124,1130,58.08,13.0
7,0,0,2,1000,2,126,993,58.24,12.0
8,0,0,2,1000,3,126,1122,58.32,9.3
9,0,0,2,1000,12,132,1192,58.76,11.0
10,0,0,2,1000,10,124,1150,59.05,10.0
11,0,0,2,1000,6,126,1120,59.53,24.0
12,0,0,2,1000,11,126,1144,59.57,89.0
1,0,0,2,1200,3,130,1101,70.01,2.5
2,0,0,2,1200,4,131,1161,70.25,3.7
3,0,0,2,1200,7,132,1095,70.38,9.0
4,0,0,2,1200,11,118,1239,70.63,24.0
5,0,0,2,1200,6,131,1019,70.72,4.5
6,0,0,2,1200,1,126,1095,70.8,39.0
7,0,0,2,1200,5,128,1074,71.04,15.0
8,0,0,2,1200,9,132,1168,71.12,18.0
9,0,0,2,1200,10,128,1185,71.38,130.0
10,0,0,2,1200,8,123,1065,71.39,212.0
11,0,0,2,1200,2,124,1030,71.53,80.0
12,0,0,2,1200,12,116,1038,72.1,129.0
1,0,0,2,1200,7,131,1220,69.77,6.4
2,0,0,2,1200,8,113,1101,70.0,27.0
3,0,0,2,1200,4,118,1161,70.01,18.0
4,0,0,2,1200,6,122,1200,70.01,1.6
5,0,0,2,1200,2,117,1080,70.04,6.8
6,0,0,2,1200,12,124,1037,70.1,37.0
7,0,0,2,1200,5,124,1179,70.29,30.0
8,0,0,2,1200,10,127,1112,70.35,14.0
9,0,0,2,1200,1,114,1350,70.38,46.0
10,0,0,2,1200,11,131,1103,70.53,33.0
11,0,0,2,1200,3,119,1004,70.55,172.0
12,0,0,2,1200,9,114,1081,70.58,230.0
1,0,0,2,1650,11,117,1100,100.07,3.2
2,0,0,2,1650,5,126,1178,100.13,5.4
3,0,0,2,1650,12,131,1173,100.2,29.0
4,0,0,2,1650,6,120,1014,100.44,3.9
5,0,0,2,1650,2,132,1103,100.47,9.9
6,0,0,2,1650,10,124,1151,101.0,29.0
7,0,0,2,1650,4,124,1010,101.0,14.0
8,0,0,2,1650,9,116,1051,101.0,38.0
9,0,0,2,1650,3,115,1147,102.01,80.0
10,0,0,2,1650,7,119,1171,102.33,251.0
11,0,0,2,1650,1,117,1255,103.21,112.0
12,0,0,2,1650,8,120,1085,103.88,5.8
1,0,0,2,1200,2,119,1233,69.85,11.0
2 ,0,0,2,1200,4,127,1125,70.05,4.6
2 ,0,0,2,1200,1,123,1074,70.05,6.4
4,0,0,2,1200,10,123,1205,70.08,109.0
5,0,0,2,1200,3,120,1145,70.1,3.3
6,0,0,2,1200,12,109,1170,70.2,127.0
7,0,0,2,1200,5,113,1204,70.21,9.6
8,0,0,2,1200,7,121,1063,70.22,14.0
9,0,0,2,1200,9,126,1149,70.25,8.3
10,0,0,2,1200,8,124,1147,70.35,49.0
11,0,0,2,1200,6,117,1027,70.5,21.0
12,0,0,2,1200,11,120,1146,71.04,13.0
1,0,0,2,1200,4,125,1109,69.76,4.1
2,0,0,2,1200,3,120,1098,69.89,13.0
3,0,0,2,1200,12,130,1080,70.13,6.1
4,0,0,2,1200,2,115,1095,70.22,9.1
5,0,0,2,1200,9,133,1139,70.26,6.8
6,0,0,2,1200,7,117,1171,70.38,5.0
7,0,0,2,1200,10,131,1274,70.43,14.0
8,0,0,2,1200,6,126,1104,70.46,14.0
9,0,0,2,1200,1,126,1034,70.63,28.0
10,0,0,2,1200,8,123,1276,70.83,35.0
11,0,0,2,1200,11,118,1192,71.32,20.0
12,0,0,2,1200,5,126,1112,72.39,37.0
1,0,0,2,1000,7,133,1148,57.39,4.8
2,0,0,2,1000,12,126,1227,57.39,7.5
3,0,0,2,1000,11,133,1078,57.54,15.0
4,0,0,2,1000,4,128,1066,57.63,9.2
5,0,0,2,1000,1,114,1105,57.65,4.7
6,0,0,2,1000,6,132,1059,57.77,3.7
7,0,0,2,1000,10,115,1101,57.93,114.0
8 ,0,0,2,1000,9,125,1169,58.02,12.0
8 ,0,0,2,1000,8,126,1281,58.02,30.0
10,0,0,2,1000,2,113,1130,58.09,62.0
11,0,0,2,1000,3,129,1290,58.17,18.0
12,0,0,2,1000,5,127,1083,58.48,41.0
1,0,0,2,1200,6,133,1076,69.97,8.1
2,0,0,2,1200,2,131,1162,70.11,5.0
3,0,0,2,1200,7,128,1275,70.2,7.4
4,0,0,2,1200,11,113,1196,70.35,61.0
5,0,0,2,1200,3,113,1001,70.45,15.0
6,0,0,2,1200,5,113,1066,70.46,18.0
7,0,0,2,1200,12,127,1006,70.48,4.0
8,0,0,2,1200,1,120,1108,70.55,5.5
9,0,0,2,1200,8,121,1135,70.77,45.0
10,0,0,2,1200,9,130,1213,70.87,7.2
11,0,0,2,1200,4,125,1032,71.15,62.0
12,0,0,2,1200,10,122,997,71.24,124.0
1,0,0,2,1650,8,130,1217,100.16,4.3
2,0,0,2,1650,4,133,1057,100.31,4.4
3,0,0,2,1650,7,130,1187,100.44,2.9
4,0,0,2,1650,10,133,1187,100.61,7.0
5,0,0,2,1650,9,122,1024,100.75,14.0
6,0,0,2,1650,1,123,1174,100.78,49.0
7,0,0,2,1650,2,121,1138,100.81,35.0
8,0,0,2,1650,5,118,1028,100.82,12.0
9,0,0,2,1650,12,130,1187,100.94,21.0
10,0,0,2,1650,6,123,1006,101.09,56.0
11,0,0,2,1650,3,120,1102,101.34,106.0
12,0,0,2,1650,11,118,1038,102.13,178.0
1,0,0,2,1200,1,124,1109,69.63,1.6
2,0,0,2,1200,7,129,1145,69.88,19.0
3,0,0,2,1200,10,120,1090,70.27,21.0
4,0,0,2,1200,4,120,1076,70.3,18.0
5,0,0,2,1200,9,122,1052,70.31,117.0
6,0,0,2,1200,3,128,1064,70.34,9.4
7,0,0,2,1200,11,114,1065,70.54,78.0
8,0,0,2,1200,12,133,1149,70.76,7.7
9,0,0,2,1200,5,125,1128,70.83,19.0
10,0,0,2,1200,2,125,1089,71.14,12.0
11,0,0,2,1200,6,116,1057,71.28,27.0
12,0,0,2,1200,8,115,1164,71.34,121.0
1,0,0,2,1650,12,117,1020,99.84,3.6
2,0,0,2,1650,4,119,1012,99.98,4.1
3,0,0,2,1650,11,131,1053,100.05,7.4
4,0,0,2,1650,10,123,1167,100.16,76.0
5,0,0,2,1650,8,121,1069,100.42,20.0
6,0,0,2,1650,2,116,1114,100.56,22.0
7,0,0,2,1650,7,118,1265,100.74,49.0
8,0,0,2,1650,3,133,1185,100.76,5.5
9,0,0,2,1650,9,117,1095,100.81,43.0
10,0,0,2,1650,6,131,1280,100.92,12.0
11,0,0,2,1650,5,118,1076,100.93,16.0
12,0,0,2,1650,1,122,1078,101.07,11.0
1,0,0,2,1200,4,126,1116,69.67,5.5
2,0,0,2,1200,7,130,1144,69.91,8.9
3,0,0,2,1200,1,113,1242,70.01,75.0
4,0,0,2,1200,12,125,1099,70.12,13.0
5,0,0,2,1200,3,124,1114,70.22,99.0
6,0,0,2,1200,9,120,1042,70.46,5.1
7,0,0,2,1200,8,112,1101,70.51,11.0
8,0,0,2,1200,5,121,1129,70.52,15.0
9,0,0,2,1200,10,113,1113,70.84,47.0
10,0,0,2,1200,6,119,1210,71.07,73.0
11,0,0,2,1200,11,118,1024,72.5,14.0
12,0,0,2,1200,2,124,1095,74.54,2.7
1,0,0,2,1200,3,120,1285,68.99,3.4
2,0,0,2,1200,6,133,1217,69.31,5.1
3,0,0,2,1200,4,117,1204,69.34,29.0
4,0,0,2,1200,5,127,1105,69.39,9.8
5,0,0,2,1200,1,126,1149,69.45,7.9
6,0,0,2,1200,7,128,1179,69.6,19.0
7,0,0,2,1200,2,114,1251,69.6,5.7
8,0,0,2,1200,11,124,1206,69.75,24.0
9,0,0,2,1200,12,114,1076,70.13,47.0
10,0,0,2,1200,9,125,1042,70.23,83.0
11,0,0,2,1200,10,119,1162,70.35,41.0
12,0,0,2,1200,8,127,1075,70.53,7.3
1,0,0,2,1650,3,127,1135,100.5,3.7
2,0,0,2,1650,2,125,1033,100.96,10.0
3,0,0,2,1650,8,127,1089,101.08,12.0
4,0,0,2,1650,7,122,1237,101.11,6.9
5,0,0,2,1650,1,120,1142,101.14,2.4
6,0,0,2,1650,10,118,1029,101.4,28.0
7,0,0,2,1650,11,122,1173,101.48,106.0
8,0,0,2,1650,12,123,1175,101.6,217.0
9,0,0,2,1650,5,127,1231,101.67,20.0
10,0,0,2,1650,6,125,966,101.87,13.0
11,0,0,2,1650,4,126,1144,102.98,51.0
12,0,0,2,1650,9,118,1060,104.42,31.0
1,0,0,2,1200,2,125,1132,70.01,64.0
2,0,0,2,1200,3,125,1252,70.03,3.8
3,0,0,2,1200,4,116,1178,70.06,6.3
4,0,0,2,1200,10,126,1141,70.2,20.0
5,0,0,2,1200,7,123,1023,70.23,25.0
6,0,0,2,1200,6,125,1212,70.33,2.8
7,0,0,2,1200,11,129,1256,70.36,10.0
8,0,0,2,1200,12,125,1035,70.42,91.0
9,0,0,2,1200,1,127,1133,70.46,7.6
10,0,0,2,1200,9,120,1088,70.48,70.0
11,0,0,2,1200,8,126,1178,70.55,15.0
12,0,0,2,1200,5,115,1083,70.61,74.0
1,0,0,2,1200,1,126,1021,69.92,1.6
2,0,0,2,1200,9,124,1090,69.98,8.4
3,0,0,2,1200,7,113,1209,70.48,19.0
4,0,0,2,1200,12,124,1121,70.48,41.0
5,0,0,2,1200,4,126,1196,70.52,19.0
6,0,0,2,1200,3,119,1131,70.55,16.0
7,0,0,2,1200,5,124,1148,70.58,31.0
8,0,0,2,1200,8,126,1105,70.77,17.0
9,0,0,2,1200,10,132,1136,70.89,18.0
10,0,0,2,1200,6,126,1121,71.06,9.7
11,0,0,2,1200,11,126,1149,71.11,91.0
12,0,0,2,1200,2,126,1022,71.17,56.0
1,0,0,2,1000,8,132,1106,57.17,34.0
2,0,0,2,1000,1,129,1156,57.19,2.4
3,0,0,2,1000,3,126,1174,57.23,8.3
4,0,0,2,1000,7,119,1066,57.3,13.0
5,0,0,2,1000,5,119,1161,57.44,12.0
6,0,0,2,1000,4,121,1095,57.5,7.8
7,0,0,2,1000,2,119,1083,57.61,8.2
8,0,0,2,1000,9,117,1071,57.61,38.0
9,0,0,2,1000,10,133,1164,57.81,6.3
10,0,0,2,1000,6,126,1075,57.83,22.0
11,0,0,2,1000,11,122,1175,58.1,42.0
-1,0,0,2,1000,0,122,0,0,-1
1,0,0,2,1650,8,125,1119,99.89,9.8
2,0,0,2,1650,6,130,1101,99.96,5.0
3,0,0,2,1650,5,117,1072,100.29,19.0
4,0,0,2,1650,11,121,1054,100.46,9.1
5,0,0,2,1650,2,128,1099,100.51,8.3
6,0,0,2,1650,9,125,1187,100.63,5.7
7,0,0,2,1650,4,131,1067,100.69,4.5
8,0,0,2,1650,3,119,1116,100.81,26.0
9,0,0,2,1650,10,126,1205,100.82,10.0
10,0,0,2,1650,12,128,1023,100.94,17.0
11,0,0,2,1650,7,115,1226,101.25,70.0
12,0,0,2,1650,1,124,1109,101.98,36.0
1,0,0,2,1000,3,132,1135,56.72,3.6
2,0,0,2,1000,7,132,1210,56.8,7.7
3,0,0,2,1000,10,133,1123,56.83,37.0
4,0,0,2,1000,11,129,1140,57.03,4.6
5,0,0,2,1000,2,133,1196,57.25,8.5
6,0,0,2,1000,5,125,1113,57.26,11.0
7,0,0,2,1000,6,124,1120,57.26,5.3
8,0,0,2,1000,9,118,1076,57.44,23.0
9,0,0,2,1000,4,124,1155,57.5,11.0
10,0,0,2,1000,8,117,1056,57.59,41.0
11,0,0,2,1000,12,128,1171,58.07,150.0
12,0,0,2,1000,1,121,1125,58.64,80.0
1,0,0,2,1650,2,120,1175,98.98,6.5
2,0,0,2,1650,7,118,1187,99.06,4.3
3,0,0,2,1650,6,130,1215,99.12,19.0
4,0,0,2,1650,8,124,1127,99.16,3.9
5,0,0,2,1650,10,123,1163,99.3,12.0
6,0,0,2,1650,9,130,1248,99.35,8.5
7,0,0,2,1650,1,127,1088,99.41,7.9
8,0,0,2,1650,4,114,1217,99.46,10.0
9,0,0,2,1650,5,121,1103,99.52,30.0
10,0,0,2,1650,3,122,1081,99.93,22.0
11,0,0,2,1650,11,119,1127,100.17,44.0
1,0,0,2,1650,11,121,1068,100.33,4.5
2,0,0,2,1650,2,128,1109,100.35,3.8
3,0,0,2,1650,10,123,1155,100.51,6.3
4,0,0,2,1650,4,126,1075,100.58,8.8
5,0,0,2,1650,9,120,1039,100.68,34.0
6,0,0,2,1650,1,130,1119,100.74,6.4
7,0,0,2,1650,3,120,1155,100.74,40.0
8,0,0,2,1650,7,132,1158,100.75,12.0
9,0,0,2,1650,6,117,1127,100.8,11.0
10,0,0,2,1650,5,122,1138,101.12,17.0
11,0,0,2,1650,8,114,1070,101.44,56.0
12,0,0,2,1650,12,113,1159,102.45,183.0
1,0,0,2,1200,5,132,1065,70.51,4.0
2,0,0,2,1200,10,126,1101,70.66,150.0
3,0,0,2,1200,6,117,1172,70.66,26.0
4,0,0,2,1200,9,128,1181,70.67,7.9
5,0,0,2,1200,4,115,1160,70.86,2.6
6,0,0,2,1200,8,117,1002,70.93,5.4
7,0,0,2,1200,3,126,1018,71.13,16.0
8,0,0,2,1200,11,124,1136,71.16,25.0
9,0,0,2,1200,2,116,1065,71.17,36.0
10,0,0,2,1200,12,126,1077,71.39,58.0
11,0,0,2,1200,7,126,1043,71.5,20.0
12,0,0,2,1200,1,119,968,71.71,26.0
1,0,0,2,2200,7,132,1215,137.51,7.8
2,0,0,2,2200,6,123,1045,137.76,2.9
3,0,0,2,2200,3,129,1203,137.9,6.8
4,0,0,2,2200,5,126,1172,137.95,17.0
5,0,0,2,2200,11,120,1125,137.99,8.0
6,0,0,2,2200,2,125,1128,138.02,17.0
7,0,0,2,2200,10,120,1076,138.11,9.2
8,0,0,2,2200,8,129,1111,138.11,13.0
9,0,0,2,2200,12,115,1219,138.21,13.0
10,0,0,2,2200,1,133,1082,138.31,15.0
11,0,0,2,2200,4,115,1123,138.31,40.0
12,0,0,2,2200,9,114,947,141.07,78.0
1,0,0,2,1200,4,131,1041,70.33,5.8
2,0,0,2,1200,1,126,1093,70.34,7.6
3,0,0,2,1200,2,122,1092,70.44,6.5
4,0,0,2,1200,8,122,1116,70.54,8.6
5,0,0,2,1200,6,120,1126,70.64,19.0
6,0,0,2,1200,9,126,1105,70.69,49.0
7,0,0,2,1200,7,126,1154,70.73,3.5
8,0,0,2,1200,10,124,1216,70.8,15.0
9,0,0,2,1200,5,126,1144,70.91,6.5
10,0,0,2,1200,12,115,1140,70.94,57.0
11,0,0,2,1200,11,126,1295,70.98,65.0
12,0,0,2,1200,3,126,992,71.44,30.0
1,0,0,2,1650,5,121,1082,101.28,3.4
2,0,0,2,1650,2,119,1164,101.42,21.0
3,0,0,2,1650,8,130,1133,101.43,3.7
4,0,0,2,1650,10,125,1115,101.52,112.0
5,0,0,2,1650,1,125,1125,101.54,5.2
6,0,0,2,1650,12,123,1181,101.76,95.0
7,0,0,2,1650,11,115,1236,101.86,20.0
8,0,0,2,1650,7,113,967,101.9,231.0
9,0,0,2,1650,9,118,1199,101.97,6.1
10,0,0,2,1650,4,133,1180,102.05,35.0
11,0,0,2,1650,6,132,1114,103.29,8.5
12,0,0,2,1650,3,126,1141,113.51,30.0
1,0,0,2,1000,8,122,1079,56.55,3.3
2,0,0,2,1000,7,117,1178,56.71,9.1
3,0,0,2,1000,5,127,1171,56.73,11.0
4,0,0,2,1000,1,119,1060,56.88,6.9
5,0,0,2,1000,2,124,1111,56.88,5.6
6,0,0,2,1000,3,133,1216,57.11,5.5
7,0,0,2,1000,10,115,1180,57.11,66.0
8,0,0,2,1000,9,113,1004,57.14,7.6
9,0,0,2,1000,6,115,1278,57.33,18.0
10,0,0,2,1000,4,125,1188,58.44,67.0
1,0,0,2,1650,3,121,1019,101.63,2.6
2,0,0,2,1650,12,114,1033,101.71,23.0
3,0,0,2,1650,8,116,1101,101.77,4.3
4,0,0,2,1650,1,121,1162,101.78,8.4
5,0,0,2,1650,6,126,1050,101.79,5.6
6,0,0,2,1650,5,117,1242,101.93,41.0
7,0,0,2,1650,10,133,1097,102.05,34.0
8,0,0,2,1650,11,130,1080,102.14,9.4
9,0,0,2,1650,2,127,952,102.15,206.0
10,0,0,2,1650,7,118,1063,102.34,18.0
11,0,0,2,1650,9,117,1090,102.48,39.0
12,0,0,2,1650,4,125,1030,104.99,50.0
1,0,0,2,1200,1,114,1104,69.34,3.4
2,0,0,2,1200,4,126,1111,69.63,11.0
3,0,0,2,1200,9,119,1007,69.86,9.4
4,0,0,2,1200,11,125,1225,70.11,18.0
5,0,0,2,1200,12,120,1091,70.14,15.0
6,0,0,2,1200,3,132,1139,70.15,8.8
7,0,0,2,1200,6,111,1163,70.18,98.0
8,0,0,2,1200,8,119,1172,70.27,7.9
9,0,0,2,1200,5,133,1106,70.32,4.6
10,0,0,2,1200,2,123,1002,70.57,152.0
11,0,0,2,1200,7,119,1069,70.59,15.0
12,0,0,2,1200,10,127,1127,70.71,13.0
-1,0,0,2,1200,0,124,0,0,-1
1,0,0,2,1200,10,122,1074,69.18,6.9
2,0,0,2,1200,5,127,1279,69.39,1.6
3,0,0,2,1200,4,133,1126,69.64,5.9
4,0,0,2,1200,7,114,1103,69.77,28.0
5,0,0,2,1200,11,118,1153,69.79,22.0
6,0,0,2,1200,3,124,1228,69.8,12.0
7,0,0,2,1200,12,118,1102,70.1,37.0
8,0,0,2,1200,9,125,1013,70.19,205.0
9,0,0,2,1200,2,124,1115,70.68,43.0
10,0,0,2,1200,1,111,1010,70.77,216.0
11,0,0,2,1200,8,116,1218,71.07,146.0
12,0,0,2,1200,6,117,1153,71.08,13.0
1,0,0,2,1650,2,119,1071,101.52,6.3
2,0,0,2,1650,5,131,1054,101.54,4.5
3,0,0,2,1650,8,122,1116,101.55,14.0
4,0,0,2,1650,11,129,1139,101.77,65.0
5,0,0,2,1650,6,128,1090,101.82,7.2
6,0,0,2,1650,12,116,1078,101.95,36.0
7,0,0,2,1650,3,130,1016,102.03,28.0
8,0,0,2,1650,7,130,1076,102.15,3.6
9,0,0,2,1650,4,129,1022,102.16,42.0
10,0,0,2,1650,1,132,1081,102.17,5.5
11,0,0,2,1650,9,119,1295,102.48,44.0
12,0,0,2,1650,10,124,1089,104.54,23.0
1,0,0,2,1800,8,118,1075,110.31,11.0
2,0,0,2,1800,1,125,1110,110.45,3.0
3,0,0,2,1800,3,116,1026,110.47,10.0
4,0,0,2,1800,9,118,1055,110.53,8.4
5,0,0,2,1800,5,118,1054,110.65,4.5
6,0,0,2,1800,7,129,1195,110.77,13.0
7,0,0,2,1800,6,127,1179,110.85,16.0
8,0,0,2,1800,2,123,1096,111.03,12.0
9,0,0,2,1800,10,130,1239,111.66,136.0
10,0,0,2,1800,11,131,1134,111.97,64.0
11,0,0,2,1800,12,122,1258,112.68,38.0
12,0,0,2,1800,4,114,1080,113.06,11.0
1,0,0,2,1650,5,122,1014,99.9,3.5
2,0,0,2,1650,8,122,1008,100.17,2.9
3,0,0,2,1650,1,117,1095,100.21,11.0
4,0,0,2,1650,3,132,1113,100.67,3.2
5,0,0,2,1650,7,122,1134,100.68,12.0
6,0,0,2,1650,4,129,1080,101.49,27.0
7,0,0,2,1650,2,133,1176,101.57,20.0
8,0,0,2,1650,6,116,1037,101.96,37.0
1,0,0,2,1200,1,123,1177,70.51,2.8
2,0,0,2,1200,9,132,1153,70.77,6.0
3,0,0,2,1200,6,118,1084,70.79,11.0
4,0,0,2,1200,3,117,1183,70.96,8.2
5,0,0,2,1200,4,126,1203,71.02,8.6
6,0,0,2,1200,2,126,1127,71.1,4.3
7,0,0,2,1200,10,125,1078,71.46,66.0
8,0,0,2,1200,11,128,1265,71.49,37.0
9,0,0,2,1200,5,114,1262,71.66,70.0
10,0,0,2,1200,8,118,1258,71.71,77.0
11,0,0,2,1200,7,120,1057,71.85,17.0
12,0,0,2,1200,12,125,1050,72.32,163.0
1,0,0,2,1650,4,129,1052,101.26,4.3
2,0,0,2,1650,5,128,1053,101.45,13.0
3,0,0,2,1650,6,132,1061,101.48,4.2
4,0,0,2,1650,3,131,1189,101.57,7.2
5,0,0,2,1650,8,123,1094,101.72,34.0
6,0,0,2,1650,2,114,1016,101.76,23.0
7,0,0,2,1650,1,133,1052,101.77,6.1
8,0,0,2,1650,11,117,1128,101.92,7.1
9,0,0,2,1650,7,133,1074,101.92,7.7
10,0,0,2,1650,10,122,1111,102.26,223.0
11,0,0,2,1650,9,119,1060,102.28,112.0
12,0,0,2,1650,12,128,1146,102.64,69.0
-1,0,0,2,1650,0,115,0,0,-1
1,0,0,2,1200,2,118,1177,70.61,6.7
2,0,0,2,1200,6,122,1099,70.68,7.2
3,0,0,2,1200,12,133,1102,71.1,2.4
4,0,0,2,1200,11,128,1089,71.2,9.8
5,0,0,2,1200,3,114,1069,71.23,63.0
6,0,0,2,1200,5,125,1107,71.26,20.0
7,0,0,2,1200,8,123,1149,71.3,9.0
8,0,0,2,1200,1,109,1030,71.38,42.0
9,0,0,2,1200,10,127,1254,71.47,15.0
10,0,0,2,1200,4,125,1032,71.58,29.0
11,0,0,2,1200,9,125,1112,71.68,18.0
12,0,0,2,1200,7,120,1147,71.97,17.0
1,0,0,2,1000,3,128,1144,57.05,1.7
2,0,0,2,1000,1,133,1191,57.29,4.6
3,0,0,2,1000,6,133,1132,57.29,17.0
4,0,0,2,1000,4,118,1022,57.5,28.0
5,0,0,2,1000,5,125,1080,57.64,12.0
6,0,0,2,1000,11,121,1052,57.68,92.0
7,0,0,2,1000,10,117,1070,57.71,8.4
8,0,0,2,1000,7,120,1126,58.05,20.0
9,0,0,2,1000,2,119,1184,58.47,23.0
10,0,0,2,1000,9,133,1175,58.72,62.0
11,0,0,2,1000,8,119,1118,59.13,243.0
-1,0,0,2,1000,0,123,0,0,-1
1,0,0,2,1200,3,124,1095,69.97,2.9
2,0,0,2,1200,2,132,1176,70.03,5.0
3,0,0,2,1200,12,126,1212,70.1,11.0
4,0,0,2,1200,10,117,1087,70.24,36.0
5,0,0,2,1200,1,126,1111,70.26,6.3
